timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660668197944246,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.0,0.04,6.219306,0,nan,nan,3,0,1,10,0
796000,1660668198343246,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.2253957,0,nan,nan,3,0,1,10,0
1196000,1660668198744246,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.32096604,0,nan,nan,3,0,1,10,0
1596000,1660668199143246,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3295919,0,nan,nan,3,0,1,10,0
1996000,1660668199543246,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.2148695,0,nan,nan,3,0,1,10,0
2396000,1660668199943246,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.4256585,0,nan,nan,3,0,1,10,0
2796000,1660668200344246,473977419,85455940,488032,488032,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.3148766,0,nan,nan,3,0,1,10,0
3196000,1660668200743246,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.136632,0,nan,nan,3,0,1,10,0
3596000,1660668201144246,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.549375,0,nan,nan,3,0,1,10,0
3996000,1660668201543246,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.7074285,0,nan,nan,3,0,1,10,0
