timestamp,rtl_time_s,rtl_limit_fraction
8204000,5.647464e-12,6.2749603e-15
9248000,0.009068645,1.0076272e-05
10280000,0.018231673,2.0257417e-05
11288000,0.0055303234,6.144804e-06
12296000,0.0100316135,1.1146238e-05
13308000,0.027495543,3.0550604e-05
14308000,0.028678989,3.1865544e-05
15316000,0.01763417,1.9593523e-05
16328000,0.00015069821,1.6744247e-07
17336000,0.01820004,2.0222267e-05
18348000,0.031314347,3.4793724e-05
19348000,0.040816143,4.5351273e-05
20356000,0.031796258,3.532918e-05
21368000,0.07938275,8.820305e-05
22376000,0.091567345,0.0001017415
23388000,0.0863892,9.5988005e-05
24388000,0.08227956,9.1421745e-05
25396000,0.08207275,9.119195e-05
26408000,0.070988216,7.88758e-05
27416000,0.056299675,6.25552e-05
28436000,0.0524464,5.827378e-05
29448000,0.042729743,4.7477493e-05
30456000,0.05122753,5.6919478e-05
31468000,0.052493714,5.832635e-05
32468000,0.040747847,4.527539e-05
33488000,0.03740827,4.156475e-05
