timestamp,mag_inconsistency_angle
496000,0.00028970587
992000,2.881566e-05
1496000,2.7293909e-06
1992000,6.801127e-05
2496000,7.8300945e-05
2992000,0.00095264293
3500000,9.000205e-05
3992000,8.957811e-06
4500000,8.54716e-07
4996000,9.299101e-08
5500000,1.7934756e-08
5996000,0.00020568266
6500000,1.943761e-05
6996000,0.0010161294
7492000,0.00010105099
7996000,0.0008419212
8492000,8.37274e-05
9000000,7.91727e-06
9492000,7.947732e-07
10000000,8.2801904e-08
10496000,1.6146277e-08
11000000,8.045237e-09
11496000,7.858586e-09
11992000,8.672102e-09
12496000,0.00016507789
12992000,1.6423348e-05
13496000,1.5591509e-06
13992000,1.6186952e-07
14488000,0.00011621926
14608000,6.6108885e-05
