timestamp,rtl_time_s,rtl_limit_fraction
6800000,0.00016754013,1.861557e-07
7820000,0.0062003564,6.889285e-06
8828000,0.0058066137,6.4517935e-06
9832000,0.01464701,1.6274456e-05
10876000,0.022192774,2.4658639e-05
11888000,0.019050403,2.1167116e-05
12896000,0.028917363,3.2130407e-05
13908000,0.036088742,4.0098606e-05
14916000,0.005180208,5.755787e-06
15928000,0.024006354,2.6673728e-05
16928000,0.010029583,1.1143982e-05
17936000,0.021048484,2.3387205e-05
18948000,0.036393765,4.0437517e-05
19956000,0.15004471,0.00016671635
20968000,0.7525958,0.0008362176
21968000,1.272132,0.00141348
22976000,1.6287789,0.0018097545
23988000,2.0595644,0.0022884049
24996000,2.461743,0.0027352704
26008000,2.4492767,0.0027214186
27008000,2.3494062,0.0026104515
28036000,2.0862048,0.0023180055
29048000,0.90841997,0.0010093555
30052000,0.32266772,0.0003585197
31064000,0.10931051,0.00012145613
32064000,0.099636614,0.000110707355
