timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1208000,0.0,0.0,488.03354,0.0,0.0,0.0,0.0,1,0,0,0
8204000,47.39774173923062,8.545593651265586,488.0181,-0.017876739,-0.018721841,0.015446563,1.5780643,1,1,1,0
14612000,47.39774171567505,8.54559431997441,487.9801,-0.020496,0.0316108,0.053424068,1.5855563,1,1,1,0
16388000,47.39774201170615,8.545594164606955,487.9772,0.012421157,0.019916542,0.056342717,1.5906243,1,1,1,0
22496000,47.39774201170615,8.545594164606955,487.9772,0.012421157,0.019916542,0.056342717,1.5892284,1,1,1,0
