timestamp,load,ram_usage
1004000,0.12244898,0.47631836
1504000,0.078431375,0.47670165
2004000,0.078431375,0.47656912
2504000,0.06,0.47621444
3004000,0.08,0.4762617
3504000,0.08,0.4763578
4004000,0.08,0.4767105
4504000,0.08,0.47672233
5004000,0.06,0.47673365
5504000,0.078431375,0.47660902
6004000,0.08,0.47694993
6504000,0.06,0.47679868
7004000,0.1,0.47678685
7504000,0.078431375,0.47702628
8004000,0.08163265,0.47704303
8504000,0.078431375,0.47687405
9004000,0.1,0.47657552
9504000,0.06,0.4770376
10004000,0.08,0.47706077
10504000,0.08,0.47708738
11004000,0.08,0.47722334
11504000,0.08,0.47626272
12004000,0.078431375,0.47628537
12504000,0.08,0.47622085
13004000,0.08,0.47614446
13504000,0.08,0.47613215
14004000,0.08,0.47599766
14504000,0.08,0.4760149
15004000,0.08,0.47591245
15504000,0.08,0.4736424
16004000,0.05882353,0.47370794
16504000,0.08,0.4736296
17004000,0.06,0.47372812
17504000,0.1,0.47376952
18004000,0.08,0.4737769
18504000,0.05882353,0.47370842
19004000,0.08,0.4737764
19504000,0.06666667,0.4738375
20004000,0.06,0.47381583
20504000,0.1,0.473871
21004000,0.08,0.47396508
21504000,0.08,0.4739449
22004000,0.05882353,0.4739168
22504000,0.08,0.473938
23004000,0.08,0.47382665
23504000,0.08,0.47388625
24004000,0.08,0.47382224
24504000,0.06,0.47381434
25004000,0.08,0.47376114
25504000,0.08,0.47378233
26004000,0.06,0.47375128
26504000,0.08,0.47373602
27004000,0.06,0.47380498
27504000,0.1,0.47379217
28004000,0.04,0.47379217
28504000,0.1,0.4736912
29004000,0.05882353,0.47369462
29504000,0.08163265,0.47372124
30004000,0.05882353,0.47372615
30504000,0.06,0.47382322
31004000,0.08,0.47384194
31504000,0.08,0.4738907
32004000,0.06,0.47389168
32504000,0.08,0.47392914
33004000,0.06,0.4739099
33504000,0.078431375,0.47378036
34004000,0.08,0.47378874
34504000,0.08,0.4738454
35004000,0.06,0.4738173
35504000,0.06,0.47386014
36004000,0.08,0.47364143
36504000,0.06,0.47368774
37004000,0.1,0.4737646
37504000,0.04,0.47382024
38004000,0.1,0.47379118
38504000,0.05,0.47379956
39004000,0.08,0.4737966
39504000,0.06,0.4737971
40004000,0.08,0.47376755
40504000,0.08,0.47381237
41004000,0.06,0.4738513
41504000,0.08,0.47383898
42004000,0.06,0.47382024
42504000,0.078431375,0.47388726
43004000,0.08163265,0.47374734
43504000,0.078431375,0.47381237
44004000,0.06,0.4738089
44504000,0.08,0.47375226
45004000,0.08,0.4737917
45504000,0.06,0.47387296
46004000,0.08,0.4739099
46504000,0.06,0.47390005
47004000,0.06,0.4739232
47504000,0.08,0.47393504
48004000,0.05882353,0.47403702
48504000,0.08,0.47390005
49004000,0.08,0.47386312
49504000,0.06,0.47399268
50004000,0.08,0.4739769
50504000,0.08,0.47396904
51004000,0.08,0.47397494
51504000,0.06,0.47393602
52004000,0.08,0.47468975
52504000,0.06,0.47474492
53004000,0.08,0.47479862
53504000,0.05882353,0.47491488
54004000,0.08,0.4748592
54504000,0.08,0.4748794
55004000,0.08,0.47497004
55504000,0.06,0.47501093
56004000,0.06,0.47516266
56504000,0.06,0.4751267
57004000,0.08,0.47511834
57504000,0.06,0.47510996
58004000,0.08,0.4750065
58504000,0.05882353,0.47494295
59004000,0.08,0.47465968
59504000,0.08,0.47468778
60004000,0.08,0.47481486
60504000,0.06,0.47465032
61004000,0.08,0.4747183
61504000,0.08,0.47468778
62004000,0.06,0.4747065
62504000,0.08,0.4745917
63004000,0.08,0.47449958
63504000,0.06,0.4746208
64004000,0.08,0.4744789
64504000,0.06,0.47447348
65004000,0.08,0.47435674
65504000,0.08,0.47440106
66004000,0.05,0.47448975
66504000,0.08,0.4745045
67004000,0.08,0.47448924
67504000,0.05882353,0.47458678
68004000,0.08,0.47453701
68504000,0.08,0.47458285
69004000,0.08163265,0.47465527
69504000,0.078431375,0.4747183
70004000,0.08,0.47484592
70504000,0.08,0.4747996
71004000,0.08,0.47473407
71504000,0.06,0.4747321
72004000,0.08,0.47482127
72504000,0.08,0.47490257
73004000,0.05882353,0.47493064
73504000,0.08,0.47493556
74004000,0.08163265,0.47496808
74504000,0.05882353,0.47485033
75004000,0.08,0.47489074
75504000,0.08,0.47484836
76004000,0.06,0.4745661
76504000,0.06666667,0.47464344
77004000,0.06,0.4748666
77504000,0.08,0.4748198
78004000,0.08,0.47465032
78504000,0.06,0.4746656
