timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16616000,16612000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16624000,16620000,2.8633204,3.675577,-2.5132537,-1.2566165,2.0634416e-05,1.2566577,2.513295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17616000,17612000,-0.003533961,3.5529022,-2.5118454,-1.2552022,0.0014187185,1.2580394,2.5146828,0.019327529,0.038109057,0.011194958,-0.024223711,-0.01919768,-0.0301275,0.004275857,0.032770347,0.015978968,-0.022896253,0.19999292,0.20000279,0.20000881,0.2000028,0.19999266
18616000,18612000,0.9324574,3.6594932,-2.510338,-1.2536451,0.0029916805,1.2595729,2.5161762,0.031401753,0.042105235,-0.0027474917,-0.041171733,-0.02006802,-0.032686017,0.017954081,0.04378159,0.009106635,-0.03815358,0.19997588,0.19998534,0.20001523,0.20002416,0.19999939
19616000,19612000,1.0117253,3.5746808,-2.5406466,-1.280017,-0.022962613,1.229941,2.4838533,0.002087567,0.12000254,0.10146767,-0.027879473,-0.08930485,-0.20003709,-0.14224255,-0.012249313,0.010297358,-0.10574856,0.19837011,0.19882727,0.20090607,0.20173526,0.20016131
20616000,20612000,1.2142376,3.3560936,-2.557361,-1.2691627,-0.0030359714,1.2277627,2.4592264,0.10031824,-0.025156416,-0.17518574,-0.14511496,0.021097422,0.08195572,0.20324843,0.12013056,-0.044856697,-0.0714021,0.18869533,0.18893193,0.20437339,0.21403143,0.20396785
21616000,21612000,1.6608539,3.2766318,-2.5835257,-1.263078,0.038679995,1.2602991,2.4511545,0.29448092,0.022667514,-0.26935095,-0.17767061,0.15691826,0.29210806,0.52161705,0.326236,-3.2007694e-05,-0.02501066,0.18441676,0.17043243,0.19579753,0.2285676,0.2207857
22616000,22612000,1.8089523,3.1525195,-2.6096785,-1.2635825,0.071075186,1.2876216,2.443281,0.15533756,0.10470361,-0.086831324,-0.13374735,0.0015327185,0.028493807,0.21501867,0.20945442,0.038304314,-0.06467515,0.18120839,0.15375628,0.18615235,0.24120907,0.23767386
23616000,23612000,1.7983024,3.1095643,-2.6064,-1.2562354,0.08012832,1.2933869,2.4457757,0.080045015,0.1682691,0.06758197,-0.059585743,-0.05370239,-0.16121213,-0.036607325,0.077173375,0.018667832,-0.11474258,0.17971872,0.15207557,0.18628494,0.24332584,0.23859495
24616000,24612000,1.7479521,3.0249114,-2.6076171,-1.2492315,0.08770714,1.2928965,2.4407482,0.03658702,0.10688529,0.05918518,-0.025580294,-0.039386235,-0.14782235,-0.08239597,-4.80935e-06,-0.019671643,-0.10176453,0.17614165,0.14972483,0.1879905,0.24740846,0.23873453
25616000,25612000,1.7378067,3.0157733,-2.6060503,-1.2470231,0.08897085,1.293029,2.4411879,-0.001077475,0.026307728,-0.006571768,-0.0461919,-0.0439067,-0.053438377,-0.013118192,0.022255544,0.0030363481,-0.039080516,0.17564575,0.1497999,0.1885628,0.2477267,0.23826484
26616000,26612000,1.7374237,3.0177872,-2.6042454,-1.2456208,0.08986458,1.2941316,2.442852,0.0023393407,0.009683276,-0.026614279,-0.05017163,-0.034609154,-0.035306204,0.004071446,0.019903535,-0.007562773,-0.03853016,0.17568457,0.15006,0.18873931,0.24753487,0.23798123
