timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660083493748079,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,0.0,0.0,0.047996555,0,nan,nan,3,0,1,10,0
796000,1660083494149079,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.01,0.01,0.5715953,0,nan,nan,3,0,1,10,0
1196000,1660083494549080,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.27157322,0,nan,nan,3,0,1,10,0
1596000,1660083494949080,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.2022564,0,nan,nan,3,0,1,10,0
1996000,1660083495348080,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.3457685,0,nan,nan,3,0,1,10,0
2396000,1660083495749080,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3658946,0,nan,nan,3,0,1,10,0
2796000,1660083496149079,473977419,85455939,488037,488037,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.352401,0,nan,nan,3,0,1,10,0
3196000,1660083496548080,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.2645648,0,nan,nan,3,0,1,10,0
3596000,1660083496949080,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.4392447,0,nan,nan,3,0,1,10,0
3996000,1660083497348080,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.3023374,0,nan,nan,3,0,1,10,0
4396000,1660083497748079,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.266558,0,nan,nan,3,0,1,10,0
4796000,1660083498148079,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.1658528,0,nan,nan,3,0,1,10,0
