timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
696000,696000,4.225703e-08,0.00012489263,0.0022245797,0.00070284255,0.01846612,0.00016244523,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
708000,708000,4.1243595e-08,0.00012638052,0.0022655437,0.0021585068,0.03794728,0.000383367,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
888000,888000,2.8882596e-08,0.00010690198,0.0027171888,0.006159443,0.023986269,0.006099842,512,0,1.3338265,1.7503711,0.0,nan,nan,0.0011945063,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1092000,1092000,1.7871937e-08,8.332841e-05,0.0026705689,0.00077254366,0.0017351825,0.0072335647,512,0,1.2166146,1.3251063,0.0,nan,nan,0.002222616,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1296000,1296000,1.1176434e-08,6.7752626e-05,0.0025167458,0.0008307308,0.028888876,0.021216486,512,0,0.988045,1.1131355,0.0,nan,nan,0.0041965162,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1500000,1500000,7.142851e-09,5.7262638e-05,0.0026446916,0.00020307189,0.028847735,0.023463884,512,0,0.8863405,0.9494303,0.0,nan,nan,0.0014032047,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1700000,1700000,4.895335e-09,5.2960782e-05,0.002525865,0.00046582948,0.029951347,0.027520906,512,0,0.7865409,0.8763434,0.0,nan,nan,0.00015872964,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1900000,1900000,3.2832668e-09,4.6264835e-05,0.0022119083,0.0013668933,0.033759307,0.03295503,512,0,0.71694535,0.8286299,0.0,nan,nan,0.0006237064,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2092000,2092000,2.3467555e-09,4.3147505e-05,0.0021482955,0.0033917625,0.043774813,0.04068522,512,0,0.67050254,0.79751503,0.0,nan,nan,0.000985233,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2300000,2300000,1.9619049e-09,4.3872267e-05,0.0023967377,0.006093749,0.058215477,0.04919485,512,0,0.67287564,0.7849705,0.0,nan,nan,0.0055922903,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2492000,2492000,1.5471252e-09,4.1703435e-05,0.0022540619,0.010084489,0.08202809,0.061551265,512,0,0.66401446,0.77861816,0.0,nan,nan,0.00050542044,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2692000,2692000,1.5555947e-09,4.4924902e-05,0.0023314767,0.011433734,0.09151481,0.065766275,512,0,0.6668829,0.7645204,0.0,nan,nan,0.00082875235,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2892000,2892000,1.4962627e-09,4.306666e-05,0.0022023742,0.01045507,0.08344664,0.06010592,512,0,0.6618688,0.7747752,0.0,nan,nan,0.002061609,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3100000,3100000,1.6116701e-09,4.7551082e-05,0.0022961674,0.006591926,0.051085666,0.03966018,512,0,0.66133296,0.792953,0.0,nan,nan,0.0010453996,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3292000,3292000,1.2625062e-09,4.0732633e-05,0.0021742717,0.0033371842,0.015798852,0.014709582,512,0,0.630746,0.8057019,0.0,nan,nan,0.0010988923,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3500000,3500000,1.2132019e-09,3.9341234e-05,0.001964814,0.0011244505,0.029226808,0.020132193,512,0,0.6221588,0.8276733,0.0,nan,nan,0.0055116247,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3692000,3692000,1.2484205e-09,3.976608e-05,0.002011272,0.002486785,0.060945213,0.0459503,512,0,0.59166694,0.84084696,0.0,nan,nan,0.0069580595,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3900000,3900000,1.3271974e-09,4.195889e-05,0.002237559,0.0036391248,0.0824707,0.06655173,512,0,0.58320594,0.8372555,0.0,nan,nan,0.00022019,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4100000,4100000,1.3584922e-09,4.475443e-05,0.0024673955,0.00460988,0.09772408,0.08160273,512,0,0.5659293,0.85107887,0.0,nan,nan,0.00080230366,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4300000,4300000,1.0912274e-09,4.1131916e-05,0.0021544553,0.005416107,0.107703425,0.09191442,512,0,0.5498158,0.8633791,0.0,nan,nan,0.004076895,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4492000,4492000,9.91654e-10,3.7985094e-05,0.002121339,0.0058703856,0.11402464,0.09795021,512,0,0.5270776,0.8692966,0.0,nan,nan,0.007475524,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4692000,4692000,1.1097007e-09,4.216359e-05,0.0021153528,0.00602788,0.1136799,0.09838877,512,0,0.51425093,0.87816846,0.0,nan,nan,0.005324645,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4892000,4892000,9.435231e-10,3.7757036e-05,0.0021817752,0.0060752253,0.11104091,0.095580205,512,0,0.50215006,0.88532513,0.0,nan,nan,0.0049904566,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
