timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,103.95215,128.0199,0,6,9054,1024000,0,3,253
2000000,156.22266,86.21559,0,60,11005,1024000,0,3,253
3000000,214.86426,76.40977,0,105,7788,1024000,0,3,253
4000000,268.8584,70.52949,0,154,8141,1024000,0,3,253
5000000,323.3545,67.197525,0,195,11132,1024000,0,3,253
6000000,383.67676,66.01459,0,243,8100,1024000,0,3,253
7000000,439.38184,64.50115,0,298,7756,1024000,0,3,253
8000000,494.9414,63.356556,0,354,11450,1024000,0,3,253
9000000,556.5957,63.16338,0,405,11504,1024000,0,3,253
10000000,617.916,62.975544,0,451,11208,1024000,0,3,253
11000000,678.42676,62.747574,0,504,10701,1024000,0,3,253
12000000,738.5791,62.52786,0,551,11167,1024000,0,3,253
13000000,798.63184,62.33467,0,599,11302,1024000,0,3,253
14000000,859.95215,62.26123,0,648,10554,1024000,0,3,253
15000000,920.3096,62.1327,0,691,11481,1024000,0,3,253
16000000,980.2793,61.995907,0,750,11000,1024000,0,3,253
17000000,1041.1357,61.92813,0,799,11185,1024000,0,3,253
18000000,1103.0205,61.925697,0,856,10043,1024000,0,3,253
19000000,1162.2803,61.783985,0,911,11269,1024000,0,3,253
20000000,1227.541,61.95947,0,957,6998,1024000,0,3,253
21000000,1288.0732,61.890892,0,1005,7054,1024000,0,3,253
22000000,1349.294,61.860165,0,1056,6948,1024000,0,3,253
23000000,1406.7275,61.666122,0,1110,10432,1024000,0,3,253
24000000,1471.6592,61.803257,0,1158,6998,1024000,0,3,253
25000000,1532.4316,61.76171,0,1206,7291,1024000,0,3,253
26000000,1593.3193,61.72785,0,1263,6998,1024000,0,3,253
27000000,1653.7646,61.680016,0,1311,7216,1024000,0,3,253
28000000,1714.3252,61.63977,0,1363,7098,1024000,0,3,253
29000000,1774.5469,61.590546,0,1421,7294,1024000,0,3,253
30000000,1832.1094,61.455433,0,1471,11078,1024000,0,3,253
31000000,1892.8691,61.432854,0,1523,11254,1024000,0,3,253
32000000,1954.5791,61.441566,0,1572,11257,1024000,0,3,253
33000000,2016.6826,61.46174,0,1614,11069,1024000,0,3,253
34000000,2077.6748,61.447853,0,1660,11427,1024000,0,3,253
35000000,2139.4854,61.45827,0,1711,10969,1024000,0,3,253
36000000,2199.5527,61.419434,0,1766,10624,1024000,0,3,253
37000000,2260.1494,61.397087,0,1820,10928,1024000,0,3,253
38000000,2320.3896,61.36649,0,1867,11386,1024000,0,3,253
39000000,2381.6455,61.36364,0,1917,11128,1024000,0,3,253
40000000,2442.0713,61.34008,0,1970,11046,1024000,0,3,253
41000000,2501.8008,61.300613,0,2029,11069,1024000,0,3,253
42000000,2561.789,61.269234,0,2069,11175,1024000,0,3,253
43000000,2622.3076,61.251694,0,2116,11008,1024000,0,3,253
44000000,2682.7207,61.232555,0,2161,11031,1024000,0,3,253
45000000,2742.0254,61.189537,0,2213,11146,1024000,0,3,253
46000000,2802.4297,61.172394,0,2262,11028,1024000,0,3,253
47000000,2861.7842,61.133556,0,2323,10683,1024000,0,3,253
48000000,2921.6875,61.10783,0,2372,10978,1024000,0,3,253
49000000,2984.916,61.15127,0,2422,7336,1024000,0,3,253
50000000,3041.4219,61.058014,0,2473,10940,1024000,0,3,253
51000000,3100.959,61.028084,0,2526,11168,1024000,0,3,253
52000000,3161.1973,61.01284,0,2574,10980,1024000,0,3,253
53000000,3220.8105,60.98634,0,2624,11119,1024000,0,3,253
54000000,3284.9014,61.04403,0,2671,6998,1024000,0,3,253
55000000,3344.8975,61.024914,0,2726,7104,1024000,0,3,253
56000000,3405.1924,61.011833,0,2772,7110,1024000,0,3,253
57000000,3465.1025,60.992443,0,2831,7344,1024000,0,3,253
58000000,3525.7998,60.98733,0,2884,6948,1024000,0,3,253
59000000,3585.8203,60.970898,0,2933,7519,1024000,0,3,253
60000000,3642.8389,60.904816,0,2988,10770,1024000,0,3,253
61000000,3703.6416,60.903137,0,3049,9659,1024000,0,3,253
62000000,3763.17,60.880898,0,3097,10350,1024000,0,3,253
63000000,3822.8926,60.862453,0,3146,10506,1024000,0,3,253
64000000,3882.7412,60.84657,0,3195,10668,1024000,0,3,253
65000000,3942.543,60.830444,0,3235,10762,1024000,0,3,253
66000000,4004.0596,60.840874,0,3288,8687,1024000,0,3,253
67000000,4062.1914,60.800327,0,3338,10744,1024000,0,3,253
68000000,4123.5176,60.808083,0,3385,10597,1024000,0,3,253
69000000,4187.5605,60.85509,0,3428,7361,1024000,0,3,253
70000000,4244.6504,60.80116,0,3485,10377,1024000,0,3,253
71000000,4305.2607,60.79846,0,3534,11506,1024000,0,3,253
72000000,4367.4707,60.818115,0,3573,11069,1024000,0,3,253
73000000,4428.463,60.82051,0,3622,11377,1024000,0,3,253
74000000,4490.0293,60.830612,0,3674,11069,1024000,0,3,253
75000000,4555.4395,60.89183,0,3725,6998,1024000,0,3,253
76000000,4612.96,60.847355,0,3771,11388,1024000,0,3,253
77000000,4674.2295,60.85285,0,3825,11010,1024000,0,3,253
78000000,4735.3066,60.85574,0,3872,11476,1024000,0,3,253
