timestamp,tilt_limit,takeoff_state
660000,0.0,1
6604000,0.0024,1
6612000,0.004,1
7604000,0.2023999,1
7644000,0.20943952,1
14612000,0.20943952,2
15612000,0.20943952,3
15632000,0.20943952,4
18644000,0.21183951,5
18652000,0.21343951,5
19632000,0.40943977,5
20632000,0.6094402,5
21512000,0.7853982,5
78640000,0.7829982,3
78648000,0.7813982,3
79640000,0.5829978,3
80640000,0.38299736,3
