timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
204000,0.18162689,0.18375891,-0.0037255127,4000,0,0.076614454,-0.24301136,-8.711305,4000,0
208000,0.14247842,0.19041677,-0.0151772145,4000,0,0.8104374,-0.31124607,-9.955092,4000,0
216000,0.06897543,0.17204073,-0.031157281,4000,0,0.18076225,-0.65481395,-11.96622,4000,0
228000,-0.03941521,0.07297102,-0.03302182,4000,0,0.5494693,-1.2042835,-14.022841,4000,0
232000,-0.074568786,0.03941522,-0.029293478,4000,0,0.4177882,-1.4125788,-14.352044,4000,0
236000,-0.10572778,0.0063919984,-0.025032489,4000,0,0.7697359,-1.5382743,-14.335285,4000,0
240000,-0.13022885,-0.02423431,-0.01784205,4000,0,0.7637504,-1.6508021,-14.126989,4000,0
244000,-0.1504689,-0.059654374,-0.010384956,4000,0,0.36152452,-1.733402,-13.830108,4000,0
248000,-0.17017625,-0.094808176,-0.0045260047,4000,0,0.5291187,-1.7022772,-13.244726,4000,0
252000,-0.19201435,-0.118776284,0.0074575185,4000,0,0.70030403,-1.6508021,-12.471399,4000,0
256000,-0.20825969,-0.1352878,0.020506753,4000,0,0.4872201,-1.5610192,-11.706451,4000,0
260000,-0.21678153,-0.14487565,0.02609926,4000,0,0.26336226,-1.4197614,-10.882844,4000,0
264000,-0.23142889,-0.14514218,0.029294087,4000,0,0.100556485,-1.3048397,-9.970654,4000,0
272000,-0.2657837,-0.13369079,0.034885906,4000,0,-0.2753332,-0.92535895,-8.342598,4000,0
276000,-0.29028463,-0.11611446,0.031156339,4000,0,-0.4525042,-0.7170633,-7.5644813,4000,0
284000,-0.33662397,-0.068709515,0.031954717,4000,0,-0.73262584,-0.29807806,-6.398505,4000,0
288000,-0.37151125,-0.044741746,0.029557604,4000,0,-0.6476315,-0.08499407,-6.123172,4000,0
292000,-0.40533325,-0.018377462,0.018904677,4000,0,-0.62368953,0.040701535,-6.034585,4000,0
300000,-0.46711856,0.035151865,-0.0071944636,4000,0,-0.6392518,0.16520005,-6.410475,4000,0
304000,-0.5022722,0.062050786,-0.013319583,4000,0,-0.5470751,0.16639715,-6.7564373,4000,0
308000,-0.52996904,0.07909575,-0.014915984,4000,0,-0.41419694,0.12449862,-7.220913,4000,0
312000,-0.5438175,0.086552665,-0.015713602,4000,0,-0.10534487,0.28371304,-7.87453,4000,0
316000,-0.540888,0.09960269,-0.013051939,4000,0,-0.043095633,0.5267247,-8.845381,4000,0
320000,-0.5161204,0.12703344,-0.008794199,4000,0,-0.36272162,0.45848987,-9.835382,4000,0
324000,-0.47217816,0.14168122,-0.0018685912,4000,0,-0.14125791,0.23942037,-10.467451,4000,0
328000,-0.4234424,0.12783258,0.0037283062,4000,0,0.49081135,0.17357981,-10.998964,4000,0
332000,-0.38109833,0.105727784,0.0053276406,4000,0,0.8391677,0.32321745,-11.717223,4000,0
336000,-0.3398191,0.08815173,0.013316585,4000,0,0.8750808,0.5171479,-12.394784,4000,0
340000,-0.2942789,0.06604767,0.022638036,4000,0,0.6919243,0.5805942,-12.747929,4000,0
344000,-0.25193483,0.03568663,0.022106288,4000,0,0.65481424,0.672771,-12.899961,4000,0
348000,-0.21624851,0.008522313,0.021307148,4000,0,1.0295067,0.87148976,-13.0077,4000,0
352000,-0.18322535,-0.012782557,0.026633058,4000,0,1.207875,1.0761942,-12.975378,4000,0
356000,-0.1502021,-0.03648511,0.025035307,4000,0,0.7745243,1.2210433,-12.721592,4000,0
360000,-0.120907225,-0.062051803,0.017312182,4000,0,0.5303158,1.3287823,-12.285848,4000,0
364000,-0.09427572,-0.08016121,0.012518138,4000,0,0.5410897,1.4185648,-11.793838,4000,0
368000,-0.06897564,-0.08788446,0.004794608,4000,0,0.40102884,1.4616606,-11.279086,4000,0
372000,-0.051665053,-0.09214556,-0.004260455,4000,0,0.23942019,1.4867997,-10.664971,4000,0
376000,-0.038615685,-0.09986866,-0.009586849,4000,0,0.101753585,1.4592663,-10.03051,4000,0
380000,-0.023701962,-0.10333077,-0.01517948,4000,0,-0.014365211,1.3898343,-9.447519,4000,0
384000,-0.0069239275,-0.09454237,-0.022370048,4000,0,-0.15203184,1.2617444,-8.884884,4000,0
388000,0.011718192,-0.07909605,-0.02769633,4000,0,-0.2837129,1.0546461,-8.366538,4000,0
392000,0.031159118,-0.06870972,-0.029027907,4000,0,0.13287823,0.90261424,-7.8577704,4000,0
396000,0.053263303,-0.062584504,-0.029560523,4000,0,0.45489833,0.77213013,-7.475896,4000,0
400000,0.07696551,-0.045273997,-0.02796239,4000,0,-0.29807818,0.5698201,-7.335834,4000,0
404000,0.103330866,-0.018642465,-0.024500005,4000,0,-0.7900867,0.378284,-7.2687964,4000,0
408000,0.13821827,0.0066575455,-0.02236947,4000,0,-0.5518635,0.25498262,-7.25922,4000,0
412000,0.17710035,0.019706799,-0.015712138,4000,0,-0.50517654,0.17597397,-7.380128,4000,0
416000,0.21092248,0.0260983,-0.0071903802,4000,0,-0.69551563,0.11611893,-7.6542625,4000,0
420000,0.24314676,0.046072114,1.1247653e-06,4000,0,-0.69671273,0.069432,-8.003817,4000,0
424000,0.28282785,0.06551323,0.0066588703,4000,0,-0.4237737,0.06344649,-8.321049,4000,0
428000,0.32570475,0.07057341,0.011451135,4000,0,-0.16879126,0.15442616,-8.718486,4000,0
432000,0.3627227,0.073768966,0.01837529,4000,0,-0.043095633,0.31124637,-9.221268,4000,0
436000,0.39281636,0.07829643,0.024234578,4000,0,0.033518832,0.4261681,-9.74081,4000,0
440000,0.41438815,0.07057319,0.030092152,4000,0,0.7757214,0.48722026,-10.153811,4000,0
444000,0.41944808,0.056192756,0.030091615,4000,0,1.3443445,0.47285506,-10.644621,4000,0
