timestamp,load,ram_usage
1004000,0.1,0.43119755
1504000,0.06666667,0.43135175
2004000,0.08,0.43133056
2504000,0.08,0.4312005
3004000,0.06,0.431367
3504000,0.078431375,0.43148968
4004000,0.08,0.43152812
4504000,0.1,0.4315764
5004000,0.08,0.43143648
5504000,0.06,0.43148723
6004000,0.08,0.43161777
6504000,0.08,0.43162665
7004000,0.08,0.43113106
7504000,0.08,0.4310941
8004000,0.08,0.43120396
8504000,0.08,0.43080986
9004000,0.06557377,0.43093696
9504000,0.08,0.4309596
10004000,0.1,0.43067685
10504000,0.05882353,0.43085912
11004000,0.08,0.4308936
11504000,0.08,0.43093154
12004000,0.083333336,0.43094286
12504000,0.06666667,0.43097094
13004000,0.06,0.4309734
13504000,0.083333336,0.43107587
14004000,0.08,0.4311
14504000,0.08,0.4311217
15004000,0.08,0.43114436
15504000,0.08,0.43111825
16004000,0.06,0.4311562
16504000,0.09803922,0.43150842
17004000,0.06666667,0.4315365
17504000,0.078431375,0.43130347
18004000,0.06,0.43140447
18504000,0.08,0.4314025
19004000,0.08,0.43139115
19504000,0.08,0.43155718
20004000,0.08,0.43097094
20504000,0.08,0.43095863
21004000,0.08,0.43093204
21504000,0.078431375,0.43092906
22004000,0.06666667,0.43098623
22504000,0.1,0.4309744
23004000,0.078431375,0.4310202
23504000,0.08,0.43121824
24004000,0.08,0.43131825
24504000,0.1,0.43135077
25004000,0.1,0.4314222
25504000,0.1,0.43127885
26004000,0.1,0.431268
26504000,0.09803922,0.4313946
27004000,0.1,0.43149608
27504000,0.1,0.43139115
28004000,0.09836066,0.4314148
28504000,0.08571429,0.4314695
29004000,0.09803922,0.4315828
29504000,0.1,0.43152073
30004000,0.12,0.43150005
30504000,0.08,0.43155077
31004000,0.11764706,0.43145618
31504000,0.08,0.4315163
32004000,0.12,0.4315153
32504000,0.1,0.43078178
33004000,0.1,0.43101084
33504000,0.078431375,0.4313749
34004000,0.1,0.43138328
34504000,0.1,0.43140644
35004000,0.1,0.43126357
35504000,0.1,0.4313552
36004000,0.09803922,0.43135273
36504000,0.1,0.43129364
37004000,0.1,0.4311227
37504000,0.1,0.4311547
38004000,0.09803922,0.43119755
38504000,0.1,0.4311887
39004000,0.08,0.4311941
39504000,0.09836066,0.43121037
40004000,0.08,0.43126652
40504000,0.12,0.431303
41004000,0.08,0.43133894
41504000,0.12,0.43130445
42004000,0.08,0.43124238
42504000,0.11764706,0.43121135
43004000,0.06,0.43110445
43504000,0.09803922,0.4312005
44004000,0.06,0.43083793
44504000,0.08,0.43113992
45004000,0.08,0.43126357
45504000,0.08,0.431303
46004000,0.08,0.43124437
46504000,0.08,0.431168
47004000,0.08,0.43120545
47504000,0.08,0.43120643
48004000,0.05882353,0.43122268
48504000,0.1,0.43115962
49004000,0.06,0.43128476
49504000,0.078431375,0.43135422
50004000,0.06,0.4314552
50504000,0.1,0.43137884
51004000,0.05,0.43129164
51504000,0.1,0.43121135
52004000,0.06,0.43120545
52504000,0.08,0.4311808
53004000,0.08,0.43135864
53504000,0.08,0.43129757
54004000,0.08,0.43131137
54504000,0.05,0.43134585
55004000,0.1,0.43136457
55504000,0.05882353,0.4313552
56004000,0.08,0.43132073
56504000,0.09803922,0.43133056
57004000,0.08,0.43135718
57504000,0.08,0.43133107
58004000,0.06,0.43128031
58504000,0.08,0.43139657
59004000,0.08,0.43124336
59504000,0.06,0.4312754
60004000,0.1,0.43134436
60504000,0.08,0.43127292
61004000,0.06,0.43137294
61504000,0.06557377,0.43143502
62004000,0.08,0.4314552
62504000,0.08,0.43134978
63004000,0.08,0.43128723
63504000,0.08,0.43165472
64004000,0.08,0.4317577
64504000,0.078431375,0.43173698
65004000,0.1,0.43173206
65504000,0.08,0.43178922
66004000,0.06,0.43177098
66504000,0.08,0.43161482
67004000,0.08,0.43147442
67504000,0.08,0.43151727
68004000,0.08,0.43159658
68504000,0.08,0.43166408
69004000,0.05882353,0.4316887
69504000,0.08,0.43175867
70004000,0.1,0.4317212
70504000,0.08,0.43172812
71004000,0.06,0.4317764
71504000,0.08,0.43185818
72004000,0.08,0.43186802
72504000,0.1,0.4318237
73004000,0.05882353,0.4318759
73504000,0.1,0.43192762
74004000,0.06,0.43198526
74504000,0.08,0.43198726
75004000,0.08,0.431736
75504000,0.06,0.43185425
76004000,0.08,0.43179807
76504000,0.08,0.43184143
77004000,0.1,0.4319301
77504000,0.06,0.4318616
78004000,0.08,0.43198872
78504000,0.08,0.43198922
79004000,0.08,0.4320419
79504000,0.08,0.43182024
80004000,0.08,0.4319695
