timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
716000,716000,7.646998e-09,4.46599e-05,0.0014964677,0.00025301156,0.0055998676,2.9681441e-05,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
728000,728000,7.48642e-09,4.5017718e-05,0.0014999787,0.0004801542,0.004368119,7.607042e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
908000,908000,4.9709574e-09,3.909606e-05,0.0011305135,0.000609812,0.005767297,0.00972059,512,0,1.3338231,1.7503711,0.0,nan,nan,0.0052959966,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1112000,1112000,3.1470564e-09,3.3731405e-05,0.0009174596,0.00017648887,0.0022728608,0.012852039,512,0,1.2165918,1.3251052,0.0,nan,nan,0.0050634323,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1304000,1304000,2.2507558e-09,3.3414373e-05,0.00076972187,2.18742e-05,0.0018374374,0.015219751,512,0,0.963023,1.1126498,0.0,nan,nan,0.0032556911,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1508000,1508000,1.6360193e-09,3.2313055e-05,0.00080082077,2.2084318e-05,0.0015924667,0.0026648648,512,0,0.8688845,0.9855054,0.0,nan,nan,0.0024940397,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1716000,1716000,1.211733e-09,3.1584143e-05,0.00083154143,3.4002434e-05,0.0015960026,0.0040570414,512,0,0.7754417,0.876116,0.0,nan,nan,0.0010553084,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1908000,1908000,9.684837e-10,3.029764e-05,0.0008594038,0.00012408888,0.0023977505,0.0025037986,512,0,0.6932046,0.8265095,0.0,nan,nan,0.00064738654,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2108000,2108000,8.095147e-10,2.8650036e-05,0.0007882986,0.00042121296,0.0050831945,0.006095138,512,0,0.6584822,0.79666704,0.0,nan,nan,0.00027686267,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2308000,2308000,7.3069534e-10,2.7912429e-05,0.00067100464,0.00083407346,0.008049163,0.006987186,512,0,0.6491227,0.78112984,0.0,nan,nan,0.0012721178,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2516000,2516000,7.089644e-10,2.9923653e-05,0.0006313186,0.0010244055,0.009591136,0.009040302,512,0,0.66498786,0.7798242,0.0,nan,nan,0.0021529288,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2708000,2708000,6.4429273e-10,2.8572022e-05,0.0005434679,0.0009833144,0.008997511,0.0068208086,512,0,0.6549283,0.7814123,0.0,nan,nan,0.0011726691,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2916000,2916000,6.701176e-10,2.9708011e-05,0.00053781556,0.000566365,0.005275151,0.0052447408,512,0,0.662741,0.7764063,0.0,nan,nan,0.004615381,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3108000,3108000,6.2183086e-10,2.9628705e-05,0.0005069704,0.000387505,0.0031451145,0.0020963007,512,0,0.63725483,0.78706443,0.0,nan,nan,0.0006577581,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
