timestamp,load,ram_usage
1004000,0.09803922,0.42283618
1504000,0.09803922,0.4229741
2004000,0.078431375,0.4235293
2504000,0.09803922,0.42310664
3004000,0.08,0.42327315
3504000,0.08,0.42341945
4004000,0.08,0.42349678
4504000,0.09803922,0.42360616
5004000,0.08,0.42350075
5504000,0.1,0.42247066
6004000,0.1,0.42244947
6504000,0.09803922,0.42249382
7004000,0.08,0.42240563
7504000,0.08,0.4223815
8004000,0.1,0.42245242
8504000,0.1,0.42253026
9004000,0.09803922,0.42242336
9504000,0.08,0.42245093
10004000,0.1,0.42247754
10504000,0.09803922,0.42241302
11004000,0.08,0.42257312
11504000,0.09803922,0.4225071
12004000,0.1,0.4225337
12504000,0.083333336,0.42252976
13004000,0.078431375,0.42249873
13504000,0.1,0.4224992
14004000,0.078431375,0.42249036
14504000,0.10204082,0.42256227
15004000,0.078431375,0.42253172
15504000,0.1,0.42266178
16004000,0.08,0.42264012
16504000,0.078431375,0.42352784
17004000,0.1,0.42357364
17504000,0.08,0.4236244
18004000,0.09803922,0.42364705
18504000,0.08,0.4236638
19004000,0.078431375,0.42364755
19504000,0.1,0.42371058
20004000,0.1,0.42356822
20504000,0.06,0.42351994
21004000,0.09803922,0.42345688
21504000,0.08,0.4231569
22004000,0.1,0.42332536
22504000,0.1,0.42341748
23004000,0.05882353,0.42364162
23504000,0.09803922,0.42370665
24004000,0.078431375,0.42367068
24504000,0.08,0.42370123
25004000,0.1,0.4229352
25504000,0.09803922,0.4230086
26004000,0.08,0.4232229
26504000,0.08,0.42338744
27004000,0.1,0.42358202
27504000,0.04918033,0.42372832
28004000,0.1,0.42368793
28504000,0.071428575,0.4239052
29004000,0.09803922,0.4238707
29504000,0.06,0.42276326
30004000,0.1,0.42274112
30504000,0.078431375,0.42283666
31004000,0.1,0.42300218
31504000,0.1,0.4230554
32004000,0.078431375,0.4229958
32504000,0.08,0.42307806
33004000,0.09803922,0.42302978
33504000,0.08,0.42296967
34004000,0.078431375,0.42289087
34504000,0.09803922,0.42233667
35004000,0.1,0.42249677
35504000,0.06,0.4226352
36004000,0.1,0.42276227
36504000,0.078431375,0.42286623
37004000,0.09803922,0.42297706
37504000,0.083333336,0.4230214
38004000,0.078431375,0.4230613
38504000,0.09803922,0.42299825
39004000,0.06,0.42303768
39504000,0.1,0.42282435
40004000,0.1,0.4228283
40504000,0.078431375,0.42285836
41004000,0.08,0.42286918
41504000,0.09803922,0.42287114
42004000,0.08,0.42290023
42504000,0.09803922,0.42289087
43004000,0.06666667,0.42297608
43504000,0.1,0.4228879
44004000,0.078431375,0.42280513
44504000,0.08,0.4227943
45004000,0.08,0.42280662
45504000,0.06666667,0.42281008
46004000,0.078431375,0.42286476
46504000,0.08196721,0.42271006
47004000,0.08,0.42280513
47504000,0.06666667,0.4224273
48004000,0.09803922,0.42266473
48504000,0.08,0.42280957
49004000,0.06557377,0.42272535
49504000,0.1,0.42281008
50004000,0.09803922,0.4228337
50504000,0.06557377,0.42294455
51004000,0.08,0.42265293
51504000,0.08196721,0.42317462
52004000,0.08,0.42320073
52504000,0.1,0.42315295
53004000,0.09803922,0.42324606
53504000,0.08,0.42324013
54004000,0.1,0.42327118
