timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
188000,0.006391589,0.0018642164,0.003462105,4000,0,0.058657948,-0.034715753,-9.758768,4000,0
192000,0.0050600083,0.0018642041,0.0069242204,4000,0,0.0071826056,-0.020350544,-9.743204,4000,0
196000,0.0029294791,0.002130519,0.010120015,4000,0,-0.019153617,-0.0023940315,-9.75757,4000,0
200000,0.0053263227,0.0018642218,0.009321062,4000,0,-0.009576809,-0.029927352,-9.788693,4000,0
204000,0.0061252774,-0.0010652532,0.0042610522,4000,0,0.0011971012,-0.027533151,-9.791088,4000,0
208000,0.0029294784,-0.00026631035,-0.0007989479,4000,0,0.043095633,-0.01795634,-9.792285,4000,0
212000,0.0029294791,0.003462114,-0.005060002,4000,0,0.06464346,-0.04668677,-9.799467,4000,0
216000,0.0061252764,0.006657899,-0.0053263227,4000,0,0.039504327,-0.044292558,-9.756374,4000,0
220000,0.0077231755,0.0066578942,-0.0021305326,4000,0,-0.02633622,-0.035912856,-9.698914,4000,0
224000,0.0069242143,0.00026631745,-0.0023968602,4000,0,-0.12330139,-0.043095466,-9.722853,4000,0
228000,0.003994739,-0.0037284223,-0.0029294866,4000,0,-0.1364695,-0.039504156,-9.773131,4000,0
232000,-8.7473295e-10,-0.0029294756,-0.0015979006,4000,0,-0.06105215,-0.04668677,-9.791088,4000,0
236000,-0.002396843,0.00079894974,-0.0015978994,4000,0,0.0035913028,-0.04070126,-9.781511,4000,0
240000,-0.0015978945,0.005060006,-0.000798952,4000,0,0.05865795,-0.031124454,-9.746798,4000,0
244000,-0.00026631675,0.0010652645,-0.00053263246,4000,0,0.082599975,-0.0059853345,-9.765951,4000,0
248000,-0.0002663176,-0.0042610588,-0.0018642127,4000,0,0.07062895,0.028730592,-9.788693,4000,0
252000,-0.003994747,-0.0037284233,0.0021305238,4000,0,0.039504327,0.028730592,-9.7719345,4000,0
256000,-0.0039947475,-0.0034621037,0.0066579026,4000,0,-0.0023942022,0.047884207,-9.804258,4000,0
260000,0.0029294796,-0.003195781,0.004527382,4000,0,-0.015562311,0.07661464,-9.838972,4000,0
264000,0.003728425,-0.0005326285,0.0018642164,4000,0,0.009576809,0.038307402,-9.807848,4000,0
268000,0.0031957938,-0.00053263234,0.0015978968,4000,0,0.0011971008,0.003591474,-9.809044,4000,0
272000,0.003195795,-0.0021305273,-0.00026631786,4000,0,-0.033518832,0.022745091,-9.840169,4000,0
276000,-0.0010652611,-0.00026631085,-0.004793691,4000,0,-0.010773908,0.008379878,-9.793484,4000,0
280000,-0.00026631096,0.002929476,-0.0055926405,4000,0,-0.025139123,-0.039504156,-9.764753,4000,0
284000,0.0007989532,0.00266316,-0.00026631713,4000,0,-0.067037664,-0.034715753,-9.825806,4000,0
288000,-0.0055926368,-0.00026631635,0.0023968504,4000,0,-0.027533324,-0.0011969288,-9.866505,4000,0
292000,-0.008522116,-0.0018642218,-0.0010652618,4000,0,-0.0047884043,0.0023943742,-9.864112,4000,0
296000,-0.0045273714,-0.0031958108,-0.0066578975,4000,0,-0.035913024,-0.0011969286,-9.878476,4000,0
300000,-0.002130521,-0.0015979089,-0.011185279,4000,0,-0.025139121,0.021547988,-9.864112,4000,0
304000,-0.0010652535,0.0015978942,-0.009587382,4000,0,-0.009576809,0.035913195,-9.806652,4000,0
308000,0.0029294759,-1.05309335e-08,-0.003462111,4000,0,-0.01436521,0.016759584,-9.747993,4000,0
