timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
22020000,22020000,0.71814275,0.0001877044,-0.11088143,3.1325474,0.00043609136,3.0862775,0
22032000,22032000,0.71818286,0.00018567845,-0.049775526,3.119983,8.823421e-05,3.0681357,0
22120000,22120000,0.71840847,0.00016885849,-0.0656081,2.9805756,0.00016046202,2.9383483,0
22220000,22220000,0.71854293,0.00015274381,0.015613198,2.836212,9.549983e-06,2.797514,0
22320000,22320000,0.7185332,0.00013885016,-0.022273049,2.6991458,2.0421634e-05,2.6635256,0
22420000,22420000,0.71854407,0.00012675703,-0.04491085,2.5686972,8.724632e-05,2.535762,0
22520000,22520000,0.7187198,0.00011612508,-0.046054482,2.4444053,9.641134e-05,2.4138317,0
22620000,22620000,0.7185816,0.00010670626,0.05746437,2.326469,0.00015770936,2.298111,0
22720000,22720000,0.71843654,9.834532e-05,0.056097,2.214185,0.00015791481,2.187825,0
22820000,22820000,0.71837735,9.087267e-05,0.025573164,2.1072092,3.4484092e-05,2.0825682,0
22920000,22920000,0.71831864,8.414608e-05,-0.019497052,2.0054672,2.1061041e-05,1.9823741,0
23020000,23020000,0.7181009,7.805893e-05,0.024744049,1.9087728,3.564058e-05,1.8871424,0
23120000,23120000,0.7178298,7.2547904e-05,0.04439996,1.816778,0.00012056488,1.7965288,0
23220000,23220000,0.7159679,6.6700566e-05,1.1488547,1.7624539,0.08320893,1.746416,1
23320000,23320000,0.7122226,6.188306e-05,0.39897025,1.704268,0.010377688,1.6859776,1
23420000,23420000,0.7115739,5.781882e-05,-0.018664151,1.6222913,2.385861e-05,1.605212,1
23520000,23520000,0.7121838,5.4204622e-05,-0.1570407,1.545086,0.0017734922,1.5293461,1
23620000,23620000,0.713074,5.0913874e-05,-0.17989641,1.4726311,0.0024417911,1.457848,1
23720000,23720000,0.71395457,4.78767e-05,-0.21560544,1.4033189,0.0036806164,1.3893923,1
23820000,23820000,0.71467644,4.5056076e-05,-0.21166402,1.3365878,0.0037243806,1.3233937,1
23920000,23920000,0.71512353,4.2436117e-05,-0.1392102,1.2723409,0.001692373,1.2597911,1
24020000,24020000,0.7155389,3.999445e-05,-0.0869807,1.2110959,0.00069410435,1.1991681,1
24120000,24120000,0.7158303,3.770933e-05,-0.06605366,1.1526086,0.0004206001,1.1412873,1
24220000,24220000,0.71600246,3.556538e-05,0.06596188,1.0969012,0.00044073354,1.0861932,1
24320000,24320000,0.7161454,3.356246e-05,-0.04223673,1.0438491,0.00018988924,1.0336856,1
24420000,24420000,0.7161567,3.1690797e-05,-0.04726462,1.0057253,0.00024680304,1.0,1
24520000,24520000,0.7161163,2.9992729e-05,0.048756078,1.0054399,0.00026269932,1.0,1
24620000,24620000,0.71599305,2.8463346e-05,0.07112755,1.0051773,0.00055923004,1.0,1
24720000,24720000,0.71582913,2.7084161e-05,0.012957647,1.004915,1.856438e-05,1.0,1
24820000,24820000,0.7156658,2.5832991e-05,0.018869415,1.0046946,3.9376788e-05,1.0,1
24920000,24920000,0.71551305,2.4690784e-05,0.050819315,1.0045029,0.0002856695,1.0,1
25020000,25020000,0.71527845,2.3642513e-05,0.043086767,1.0043213,0.00020538685,1.0,1
25120000,25120000,0.71505034,2.2681052e-05,0.13808183,1.0041398,0.0021097763,1.0,1
25220000,25220000,0.71485674,2.1795464e-05,0.066409715,1.0039839,0.00048808334,1.0,1
25320000,25320000,0.71469074,2.0975152e-05,0.04130785,1.003845,0.00018886698,1.0,1
25420000,25420000,0.71451646,2.0212752e-05,0.08715378,1.0037175,0.00084084977,1.0,1
25520000,25520000,0.7143814,1.950389e-05,0.0031487346,1.0035884,1.0976754e-06,1.0,1
25620000,25620000,0.71415055,1.8842547e-05,0.1287952,1.0034752,0.0018367509,1.0,1
25720000,25720000,0.71394837,1.8224211e-05,0.068864495,1.0033687,0.0005251552,1.0,1
25820000,25820000,0.7137198,1.764418e-05,0.05617978,1.0032675,0.00034954317,1.0,1
25920000,25920000,0.7134698,1.7101922e-05,0.070606165,1.0031565,0.00055217155,1.0,1
26020000,26020000,0.71333575,1.6592625e-05,0.08609377,1.0030718,0.0008210487,1.0,1
26120000,26120000,0.7132202,1.611191e-05,0.0717075,1.0029932,0.00056962454,1.0,1
26220000,26220000,0.7130937,1.5656984e-05,0.045042325,1.0029182,0.00022476751,1.0,1
26320000,26320000,0.71293277,1.52280945e-05,0.011781029,1.0028322,1.5377853e-05,1.0,1
26420000,26420000,0.71282125,1.4822778e-05,0.011145495,1.002759,1.3764476e-05,1.0,1
26520000,26520000,0.712682,1.4438549e-05,0.04901855,1.0026908,0.00026626335,1.0,1
26620000,26620000,0.71253604,1.4073688e-05,0.058010146,1.0026269,0.00037292892,1.0,1
26720000,26720000,0.71240264,1.3727745e-05,0.011310443,1.002562,1.4177692e-05,1.0,1
26820000,26820000,0.7123142,1.33982e-05,0.077613905,1.0025083,0.0006676496,1.0,1
26920000,26920000,0.7121973,1.3084689e-05,0.034324158,1.002443,0.0001305863,1.0,1
27020000,27020000,0.71207094,1.2786412e-05,0.033733156,1.0023878,0.00012613501,1.0,1
27120000,27120000,0.7119978,1.2501367e-05,0.09279986,1.0023444,0.00095463014,1.0,1
27220000,27220000,0.7119116,1.2228559e-05,0.066419505,1.0022979,0.0004890485,1.0,1
