timestamp,mag_inconsistency_angle
496000,8.140039e-09
992000,9.093386e-09
1496000,7.87503e-09
1992000,0.00015947837
2496000,1.5073593e-05
2992000,1.5060524e-06
3488000,0.00039362157
3992000,3.7191858e-05
4488000,3.7059824e-06
4996000,3.5623052e-07
5500000,2.728932e-05
5996000,2.7206268e-06
6500000,2.6481413e-07
6996000,0.00018631296
7492000,0.0001940502
7996000,0.00057513796
8492000,5.7198453e-05
9000000,5.410235e-06
9492000,7.999221e-05
10000000,7.5636067e-06
10496000,7.600157e-07
10988000,8.3293294e-08
11496000,0.0007204429
12000000,0.0001647489
12496000,0.00034400696
12992000,0.00017606864
13496000,0.00027713637
13992000,2.7563583e-05
14500000,0.00039504605
14992000,3.9289916e-05
15500000,3.720469e-06
15996000,0.00039351356
16348000,7.623508e-05
