timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1504000,inf,0,1,1,1,0,0,1,0,0,1
2504000,inf,0,1,1,1,0,0,1,0,0,1
3504000,inf,0,1,1,1,0,0,1,0,0,1
4504000,inf,0,1,1,1,0,0,1,0,0,1
5504000,inf,0,1,1,1,0,0,1,0,0,1
6504000,inf,0,1,1,1,0,0,1,0,0,1
6636000,inf,0,1,1,1,1,1,1,0,0,1
7636000,inf,0,1,1,1,1,1,1,0,0,1
8636000,inf,0,1,1,1,1,1,1,0,0,1
9636000,inf,0,1,1,1,0,0,1,0,0,1
10636000,inf,0,1,1,1,0,0,1,0,0,1
11636000,inf,0,1,1,1,0,0,1,0,0,1
12636000,inf,0,1,1,1,0,0,1,0,0,1
13636000,inf,0,1,1,1,0,0,1,0,0,1
14636000,inf,0,1,1,1,0,0,1,0,0,1
15636000,inf,0,1,1,1,0,0,1,0,0,1
15676000,inf,0,1,1,1,1,0,1,0,0,1
16376000,inf,0,1,0,0,1,0,1,0,0,1
16384000,inf,0,0,0,0,1,0,1,0,0,1
17384000,inf,0,0,0,0,1,0,0,0,0,1
18384000,inf,0,0,0,0,1,0,0,0,0,1
19384000,inf,0,0,0,0,1,0,0,0,0,1
20384000,inf,0,0,0,0,1,0,0,0,0,1
21376000,inf,0,0,0,0,0,0,0,0,0,1
22376000,inf,0,0,0,0,0,0,0,0,0,1
23376000,inf,0,0,0,0,0,0,0,0,0,1
24376000,inf,0,0,0,0,0,0,0,0,0,1
25376000,inf,0,0,0,0,0,0,0,0,0,1
26376000,inf,0,0,0,0,0,0,0,0,0,1
27376000,inf,0,0,0,0,0,0,0,0,0,1
28296000,inf,0,0,0,0,1,1,0,0,0,1
29296000,inf,0,0,0,0,1,1,0,0,0,1
29884000,inf,0,1,0,0,1,1,1,0,0,1
30244000,inf,0,1,1,0,1,1,1,0,0,1
30584000,inf,0,1,1,1,1,1,1,0,0,1
31584000,inf,0,1,1,1,1,1,1,0,0,1
32584000,inf,0,1,1,1,1,1,1,0,0,1
33584000,inf,0,1,1,1,1,1,1,0,0,1
