timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6608000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27656000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
30624000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30736000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30884000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
30984000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31084000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31184000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31236000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31284000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31336000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31384000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31436000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31484000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31536000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31584000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31636000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31688000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31744000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31796000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31844000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31896000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31944000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
31996000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32044000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32096000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32144000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32192000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32244000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32296000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32344000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32396000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32444000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32496000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32544000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
32596000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
