timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
700000,696000,3.581853e-10,2.0550915e-05,0.00028973733,7.179192e-05,0.00071507925,5.3242047e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
712000,708000,3.6630834e-10,2.0902597e-05,0.00029235677,9.404843e-05,0.0013074912,1.2936561e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
892000,888000,3.6792216e-10,2.2241737e-05,0.0002886468,0.00034564245,0.0006143669,0.006075971,512,0,1.3338206,1.7503711,0.0,nan,nan,0.0012760528,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1096000,1092000,4.0636866e-10,2.292052e-05,0.00028288615,0.000100196965,0.0005468012,0.0048980163,67109376,0,1.2165875,1.3251052,8.394575e-05,nan,nan,0.0018755845,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1300000,1296000,4.832403e-10,2.617803e-05,0.00028466064,7.576593e-05,0.001539985,0.011874919,512,0,0.36429384,1.1131296,0.0,nan,nan,0.003841021,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1492000,1488000,5.3173177e-10,2.7584523e-05,0.00028250934,2.8298735e-05,0.0009020829,0.0032111255,512,0,0.6402501,0.98556894,0.0,nan,nan,0.0051122247,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1692000,1688000,4.9845245e-10,2.7768983e-05,0.00027901572,6.2242e-05,0.0017429502,0.0033511152,512,0,0.7237926,0.875016,0.0,nan,nan,0.0004322521,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1892000,1888000,4.8121934e-10,2.7634562e-05,0.0002786486,0.00011131963,0.0022255955,0.0023485709,512,0,0.6925108,0.82675743,0.0,nan,nan,0.0012152322,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2092000,2088000,4.5824336e-10,2.6326976e-05,0.00027578397,0.00017110266,0.0024624253,0.0048125414,512,0,0.6551749,0.7970364,0.0,nan,nan,0.0018346246,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2292000,2288000,4.5234824e-10,2.5557894e-05,0.00027533507,0.00025630754,0.002439328,0.0023979705,512,0,0.6389365,0.7816319,0.0,nan,nan,0.004803347,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
