timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1504000,inf,0,1,1,1,0,0,1,0,0,1
2504000,inf,0,1,1,1,0,0,1,0,0,1
3504000,inf,0,1,1,1,0,0,1,0,0,1
4504000,inf,0,1,1,1,0,0,1,0,0,1
5504000,inf,0,1,1,1,0,0,1,0,0,1
6504000,inf,0,1,1,1,0,0,1,0,0,1
7504000,inf,0,1,1,1,0,0,1,0,0,1
8036000,inf,0,1,1,1,1,1,1,0,0,1
9036000,inf,0,1,1,1,1,1,1,0,0,1
9604000,inf,0,1,1,1,0,0,1,0,0,1
10604000,inf,0,1,1,1,0,0,1,0,0,1
11604000,inf,0,1,1,1,0,0,1,0,0,1
12604000,inf,0,1,1,1,0,0,1,0,0,1
13604000,inf,0,1,1,1,0,0,1,0,0,1
14604000,inf,0,1,1,1,0,0,1,0,0,1
15604000,inf,0,1,1,1,0,0,1,0,0,1
15636000,inf,0,1,1,1,1,0,1,0,0,1
16336000,inf,0,1,0,0,1,0,1,0,0,1
16344000,inf,0,0,0,0,1,0,1,0,0,1
17344000,inf,0,0,0,0,1,0,0,0,0,1
18344000,inf,0,0,0,0,1,0,0,0,0,1
19344000,inf,0,0,0,0,1,0,0,1,0,1
20344000,inf,0,0,0,0,1,0,0,1,0,1
21336000,inf,0,0,0,0,0,0,0,0,0,1
22336000,inf,0,0,0,0,0,0,0,0,0,1
23336000,inf,0,0,0,0,0,0,0,0,0,1
24336000,inf,0,0,0,0,0,0,0,0,0,1
25336000,inf,0,0,0,0,0,0,0,0,0,1
26336000,inf,0,0,0,0,0,0,0,0,0,1
27336000,inf,0,0,0,0,0,0,0,0,0,1
28336000,inf,0,0,0,0,0,0,0,0,0,1
29336000,inf,0,0,0,0,0,0,0,0,0,1
30336000,inf,0,0,0,0,0,0,0,0,0,1
31336000,inf,0,0,0,0,0,0,0,0,0,1
32336000,inf,0,0,0,0,0,0,0,0,0,1
33336000,inf,0,0,0,0,0,0,0,0,0,1
34336000,inf,0,0,0,0,0,0,0,0,0,1
35336000,inf,0,0,0,0,0,0,0,0,0,1
36336000,inf,0,0,0,0,0,0,0,0,0,1
37336000,inf,0,0,0,0,0,0,0,0,0,1
38336000,inf,0,0,0,0,0,0,0,0,0,1
39336000,inf,0,0,0,0,0,0,0,0,0,1
40336000,inf,0,0,0,0,0,0,0,0,0,1
41340000,inf,0,0,0,0,0,0,0,0,0,1
42340000,inf,0,0,0,0,0,0,0,0,0,1
43340000,inf,0,0,0,0,0,0,0,0,0,1
44340000,inf,0,0,0,0,0,0,0,0,0,1
45340000,inf,0,0,0,0,0,0,0,0,0,1
46340000,inf,0,0,0,0,0,0,0,0,0,1
47340000,inf,0,0,0,0,0,0,0,0,0,1
48340000,inf,0,0,0,0,0,0,0,0,0,1
49340000,inf,0,0,0,0,0,0,0,0,0,1
50340000,inf,0,0,0,0,0,0,0,0,0,1
51340000,inf,0,0,0,0,0,0,0,0,0,1
52340000,inf,0,0,0,0,0,0,0,0,0,1
53340000,inf,0,0,0,0,0,0,0,0,0,1
54340000,inf,0,0,0,0,0,0,0,0,0,1
55340000,inf,0,0,0,0,0,0,0,0,0,1
56340000,inf,0,0,0,0,0,0,0,0,0,1
57340000,inf,0,0,0,0,0,0,0,0,0,1
58340000,inf,0,0,0,0,0,0,0,0,0,1
59340000,inf,0,0,0,0,0,0,0,0,1,1
60340000,inf,0,0,0,0,0,0,0,0,0,1
61340000,inf,0,0,0,0,0,0,0,0,0,1
62340000,inf,0,0,0,0,0,0,0,0,0,1
63340000,inf,0,0,0,0,0,0,0,0,0,1
64340000,inf,0,0,0,0,0,0,0,0,0,1
65340000,inf,0,0,0,0,0,0,0,0,0,1
66340000,inf,0,0,0,0,0,0,0,0,0,1
67340000,inf,0,0,0,0,0,0,0,0,1,1
68340000,inf,0,0,0,0,0,0,0,0,0,1
69340000,inf,0,0,0,0,0,0,0,0,0,1
70340000,inf,0,0,0,0,0,0,0,0,0,1
71340000,inf,0,0,0,0,0,0,0,0,0,1
72340000,inf,0,0,0,0,0,0,0,0,0,1
73340000,inf,0,0,0,0,0,0,0,0,0,1
74340000,inf,0,0,0,0,0,0,0,0,0,1
75340000,inf,0,0,0,0,0,0,0,0,0,1
76340000,inf,0,0,0,0,0,0,0,1,0,1
76360000,inf,0,0,0,0,1,1,0,1,0,1
77360000,inf,0,0,0,0,1,1,0,1,0,1
78360000,inf,0,0,0,0,1,1,0,1,0,1
79360000,inf,0,0,0,0,1,1,0,1,0,1
80360000,inf,0,0,0,0,1,1,0,1,0,1
81360000,inf,0,0,0,0,1,1,0,1,0,1
82360000,inf,0,0,0,0,1,1,0,1,0,1
