timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6416000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75632000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
83996000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84048000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84096000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84148000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84200000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84256000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84308000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84356000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84408000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84456000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84508000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84556000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84608000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84808000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84856000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84908000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
84956000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85008000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85056000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85108000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85156000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85208000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85256000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85308000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85356000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85408000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85456000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85508000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85556000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85608000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85656000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85712000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85768000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85816000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85868000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
85916000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
