timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.16069219,0.24447109,0.4033939,0.0,1310988,1310988,1310996,1311004,0,0.011247559,0.013550118,0.024793835,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.08963897,0.06024887,0.14574969,0.0,1310988,1310988,1310996,1311004,0,0.0002369935,0.0008180241,0.0010404704,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.024041738,0.08349431,0.063468695,0.0,1310988,1310988,1310996,1311004,0,0.00043662617,0.00060132163,0.0010096743,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.017354187,0.031828124,0.016741239,0.0,1310988,1310988,1310996,1311004,0,0.00035288456,0.00020670956,0.00018656567,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.029051267,0.016345467,0.01271156,0.0,1310988,1310988,1310996,1311004,0,0.00037602786,0.00018644234,0.0001898106,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.032377437,0.014007361,0.039320406,0.0,1310988,1310988,1310996,1311004,0,0.00056945666,0.00035376617,0.0003904915,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.013343545,0.051916577,0.063076675,0.0,1310988,1310988,1310996,1311004,0,0.00018197982,0.00015112362,0.0002863859,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.065497644,0.05605431,0.02498551,0.0,1310988,1310988,1310996,1311004,0,0.00037577696,0.00035538268,0.00029791915,0.0,1,1,1,0,1,1,1,0
1800000,1310988,1310988,1310996,1311004,0,0.06629715,0.1484832,0.082275175,0.0,1310988,1310988,1310996,1311004,0,0.00035529028,0.00032233374,0.00021640684,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.015093354,0.027643764,0.012790241,0.0,1310988,1310988,1310996,1311004,0,0.00040713683,0.00018068509,0.0003145571,0.0,1,1,1,0,1,1,1,0
