timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
632000,0.0,0.0,0.0,1
1808000,0.0,0.0,0.0,1
2608000,0.0,0.0,0.0,1
3808000,2.8903094e-05,0.00018716347,0.0,0
4608000,0.000726047,7.504199e-05,0.0,0
5808000,0.0006724673,0.00016507467,0.00054396276,0
6608000,0.0006197458,4.0607047e-05,0.00050131604,0
7808000,0.0001453622,0.00015556831,0.00044353234,0
8608000,0.00016407314,0.0001459239,0.0004087594,0
9808000,0.00017406452,0.00013987026,0.0003616441,0
10608000,0.0005922662,3.1456562e-05,0.0006684037,0
11808000,0.00016967439,6.407093e-05,0.0009616362,0
12808000,0.00016799568,4.0389026e-05,0.00086851156,0
13608000,0.0005677519,0.00013174636,0.00043228487,0
14808000,0.0005312136,2.7326883e-05,0.0006251781,0
15808000,0.00024280154,2.0944188e-05,0.00092286454,0
16208000,0.00023308948,1.9714496e-05,0.0010907329,0
84208000,0.00023308948,1.9714496e-05,0.0010907329,1
84608000,0.00023308948,1.9714496e-05,0.0010907329,1
85008000,3.517248e-12,0.0002003161,0.0,0
86208000,1.3247137e-11,0.00017405732,0.0,0
