timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
700000,0.0,0.0,0.0,1
1800000,0.0,0.0,0.0,1
2600000,0.0,0.0,0.0,1
3800000,2.8903094e-05,0.00018716347,0.0,0
4600000,0.000726047,7.504199e-05,0.0,0
5800000,0.0006724673,0.00016507467,0.00054396276,0
6600000,0.0006197458,4.0607047e-05,0.00050131604,0
7800000,0.0001453622,0.00015556831,0.00044353234,0
9000000,0.00059517386,3.8987004e-05,0.000392409,0
9800000,0.00017406452,0.00013987026,0.0003616441,0
11000000,0.0001841085,7.019364e-05,0.0006416675,0
11800000,0.00016967439,6.407093e-05,0.0009616362,0
12800000,0.00016799568,4.0389026e-05,0.00086851156,0
14000000,0.00020764227,2.5376567e-05,0.00067836174,0
14800000,0.0005312136,2.7326883e-05,0.0006251781,0
15800000,0.00024280154,2.0944188e-05,0.00092286454,0
16200000,0.00023308948,1.9714496e-05,0.0010907329,0
84200000,0.00023308948,1.9714496e-05,0.0010907329,1
84600000,0.00023308948,1.9714496e-05,0.0010907329,1
85000000,3.517248e-12,0.0002003161,0.0,0
86200000,1.3247137e-11,0.00017405732,0.0,0
