timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1212000,0.0,0.0,488.03903,0.0,0.0,0.0,0.0,1,0,0,0
6612000,47.39774210701617,8.545593866639727,488.01712,0.023019148,-0.010037814,0.021921938,1.567812,1,1,1,0
14604000,47.39774158742856,8.54559397898799,487.936,-0.03475636,-0.0015815403,0.10303657,1.5828834,1,1,1,0
16200000,47.397742176925746,8.545594034305353,487.90036,0.030792737,0.002582109,0.13866526,1.5858194,1,1,1,0
21816000,47.397742176925746,8.545594034305353,487.90036,0.030792737,0.002582109,0.13866526,1.5803396,1,1,1,0
