timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660146229799227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,0.049999997,0.0,0.0,0.056199603,0,nan,nan,3,0,1,10,0
796000,1660146230199227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.01,0.0,0.6813766,0,nan,nan,3,0,1,10,0
1196000,1660146230598227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.7890363,0,nan,nan,3,0,1,10,0
1596000,1660146230998227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1911873,0,nan,nan,3,0,1,10,0
1996000,1660146231398227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.274734,0,nan,nan,3,0,1,10,0
2396000,1660146231799227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3060299,0,nan,nan,3,0,1,10,0
2796000,1660146232198227,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3051572,0,nan,nan,3,0,1,10,0
3196000,1660146232599227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8032742,0,nan,nan,3,0,1,10,0
3596000,1660146232998227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.2896974,0,nan,nan,3,0,1,10,0
3996000,1660146233398227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.432539,0,nan,nan,3,0,1,10,0
4396000,1660146233798227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.293087,0,nan,nan,3,0,1,10,0
4796000,1660146234199227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.88837254,0,nan,nan,3,0,1,10,0
5196000,1660146234599227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.7194983,0,nan,nan,3,0,1,10,0
5596000,1660146234998227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.0000737,0,nan,nan,3,0,1,10,0
5996000,1660146235398227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.992762,0,nan,nan,3,0,1,10,0
6396000,1660146235798227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.02,0.024260076,0,nan,nan,3,0,1,10,0
6796000,1660146236199227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.5404274,0,nan,nan,3,0,1,10,0
7196000,1660146236599227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.026025,0,nan,nan,3,0,1,10,0
7596000,1660146236998227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.3374457,0,nan,nan,3,0,1,10,0
7996000,1660146237398227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.26284656,0,nan,nan,3,0,1,10,0
8396000,1660146237799227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,4.8160615,0,nan,nan,3,0,1,10,0
8796000,1660146238198227,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.1859703,0,nan,nan,3,0,1,10,0
9196000,1660146238599227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.1394518,0,nan,nan,3,0,1,10,0
9596000,1660146238999227,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.960051,0,nan,nan,3,0,1,10,0
9996000,1660146239398227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.9660125,0,nan,nan,3,0,1,10,0
10396000,1660146239799227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.1673498,0,nan,nan,3,0,1,10,0
10796000,1660146240198227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.1224211,0,nan,nan,3,0,1,10,0
11196000,1660146240599227,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2320279,0,nan,nan,3,0,1,10,0
11596000,1660146240999227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.228584,0,nan,nan,3,0,1,10,0
11996000,1660146241398227,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.9266689,0,nan,nan,3,0,1,10,0
12396000,1660146241799227,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.1722367,0,nan,nan,3,0,1,10,0
