timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
8216000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27632000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
33028000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33076000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33128000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33176000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33228000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33276000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33328000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33376000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33428000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33476000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33528000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33576000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33628000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33676000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33736000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33788000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33888000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33988000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34088000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34184000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
