timestamp,load,ram_usage
1004000,0.1,0.34832615
1504000,0.06,0.34822023
2004000,0.08196721,0.34817788
2504000,0.08,0.34664974
3004000,0.08,0.34665465
3504000,0.06666667,0.34649456
4004000,0.078431375,0.3466177
4504000,0.06666667,0.34640688
5004000,0.1,0.3463921
5504000,0.08,0.34643444
6004000,0.06666667,0.3464448
6504000,0.078431375,0.34640244
7004000,0.08,0.3465517
7504000,0.08,0.34720543
8004000,0.08,0.3471458
8504000,0.06,0.34696352
9004000,0.08,0.346732
9504000,0.1,0.34695122
10004000,0.05882353,0.34714532
10504000,0.06,0.3471276
11004000,0.1,0.34699556
11504000,0.1,0.34698522
12004000,0.05882353,0.34703448
12504000,0.06,0.3470133
13004000,0.08,0.3469847
13504000,0.08,0.34702906
14004000,0.1,0.34704384
14504000,0.056338027,0.34698176
15004000,0.08,0.34700048
15504000,0.08,0.34699556
16004000,0.08,0.3468778
16504000,0.06,0.34667635
17004000,0.08,0.34685516
17504000,0.08,0.34678274
18004000,0.078431375,0.3465709
18504000,0.1,0.34670097
19004000,0.06,0.34648272
19504000,0.08,0.346699
20004000,0.08,0.3468335
20504000,0.08,0.34698027
21004000,0.08,0.3469931
21504000,0.05882353,0.34707487
22004000,0.10204082,0.34710294
22504000,0.078431375,0.34708816
23004000,0.06,0.34708965
23504000,0.06,0.3471
24004000,0.08,0.34716356
24504000,0.08,0.34715468
25004000,0.08,0.34717095
25504000,0.06,0.34707242
26004000,0.08,0.34710097
26504000,0.06,0.3470788
27004000,0.1,0.34689063
27504000,0.06,0.3469463
28004000,0.078431375,0.34692365
28504000,0.08,0.34695515
29004000,0.08,0.3463463
29504000,0.08,0.3463433
30004000,0.078431375,0.3461522
30504000,0.08,0.34691378
31004000,0.08,0.34698227
31504000,0.08,0.34693596
32004000,0.08,0.34663445
32504000,0.08,0.3467187
33004000,0.078431375,0.34678373
33504000,0.08,0.346832
34004000,0.06666667,0.3462709
