timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0013130412,4.905656e-05,6.9335764e-09,-0.019827267,-0.016930614,-9.791343,0.0001657453,-0.0032265063,-8.477583e-05,11.827728,11.827728
1944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.000618182,3.03622e-05,1.0667774e-09,0.012861619,-0.030314296,-9.758245,0.0016698611,-0.001211775,-0.0012780247,11.827728,11.827728
2944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0005458797,2.960425e-05,6.172557e-10,0.03372177,-0.010818835,-9.782614,-0.0004776093,0.0006541455,-0.0010725891,11.827728,11.827728
3944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00044681717,2.7781414e-05,5.3014987e-10,0.009140799,-0.0113443695,-9.796947,-4.960226e-05,0.00030837336,0.00023740678,11.827728,11.827728
4944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00049560616,2.7926462e-05,5.2700966e-10,-0.015195262,-0.02731548,-9.805715,0.0008248986,0.0005685278,-0.00058786996,11.827728,11.827728
5944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0005184565,2.9241131e-05,5.7397176e-10,-0.0031428395,-0.015997251,-9.796779,-0.00071978866,-6.737704e-05,-0.000569874,11.827728,11.827728
6944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00046516798,2.7056958e-05,4.880514e-10,-0.0067245667,-0.01627548,-9.788907,-0.00090314634,0.00097250706,0.0019975987,11.827728,11.827728
7944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00054143625,2.9067158e-05,5.594859e-10,-0.0075351396,-0.0038896522,-9.763554,-0.00014622127,0.00058117165,-0.0006824495,11.827728,11.827728
8944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00052128825,2.6205913e-05,5.0949434e-10,0.053415272,0.016791813,-9.773718,-0.0007600037,-0.00017423084,0.00051632884,11.827728,11.827728
9944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00046201108,2.7094915e-05,4.5573598e-10,0.003382152,-0.023518268,-9.760918,0.0011931031,0.0018221432,0.0005566944,11.827728,11.827728
10944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0005099869,2.8360615e-05,5.811088e-10,0.0033105265,0.0167716,-9.73303,0.0011976677,-0.00043171758,0.0010533122,11.827728,11.827728
11944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00045476403,2.784628e-05,5.0066296e-10,-0.008396503,-0.012240364,-9.757625,0.0003098091,0.0016307365,-0.00031809547,11.827728,11.827728
12944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0005211886,2.656966e-05,5.124592e-10,-0.0017784442,-0.021943044,-9.7222185,-0.0011093045,-0.0014627164,-0.000113224545,11.827728,11.827728
13944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00045013637,2.74557e-05,5.112578e-10,-0.035806738,-0.039260734,-9.722626,0.0017665748,0.00034361825,0.003006851,11.827728,11.827728
14944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0004996668,2.8537015e-05,5.8483396e-10,-0.050649628,-0.034108564,-9.741008,0.0014001162,0.0005905655,0.0010508884,11.827728,11.827728
15944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00054058526,2.831947e-05,5.514053e-10,0.043270092,-0.028543567,-9.718354,-0.0007820268,-0.00074340374,0.0005465847,11.827728,11.827728
16944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00052157283,2.727915e-05,5.153626e-10,0.0046581794,-0.05268363,-9.681398,-0.0015741428,-0.0006850323,0.001183345,11.827728,11.827728
17944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00045559256,2.5999043e-05,4.639547e-10,0.04303505,-0.024938243,-9.711272,0.0034073447,4.5851797e-05,0.0004243371,11.827728,11.827728
18944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0007411281,3.1242318e-05,8.856685e-10,-0.035076115,-0.066565216,-9.673577,-0.0022657502,-0.00038378086,-0.00014642756,11.827698,11.827698
19944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00032695022,2.6731683e-05,2.9033635e-09,-0.036056735,-0.018779837,-9.834122,0.013224892,0.0111885695,-0.052098736,11.827698,11.827698
20944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00036690762,2.9930688e-05,8.551088e-09,0.16733676,-0.007934727,-9.251738,0.0027636867,-0.12650838,-0.03413084,11.827442,11.827442
