timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
800000,0.0,0.0,0.0,1
1608000,0.0,0.0,0.0,1
2808000,0.0,0.0,0.0,1
3808000,0.0,0.0,0.0,1
4608000,0.0,0.0,0.0,1
5808000,0.0,0.0,0.0,1
6608000,0.0,0.0,0.0,1
7808000,0.0,0.0,0.0,1
8608000,0.0,0.0,0.0,1
9808000,0.0,0.0,0.0,1
10608000,0.0,0.0,0.0,1
11808000,0.0,0.0,0.0,1
12608000,0.0,0.0,0.0,1
13808000,0.0,0.0,0.0,1
14608000,0.0,0.0,0.0,1
15808000,0.0,0.0,0.0,1
16208000,0.0,0.0,0.0,1
31008000,0.0,0.0,0.0,1
31408000,0.0,0.0,0.0,1
31808000,0.0,0.0,0.0,1
32608000,0.0,0.0,0.0,1
