timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
716000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1728000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2736000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3748000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4756000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5768000,636000,1,1310988,6620172,1310988,197388,0.0048938193,1.0,1.0,0.004909384,1.0,1.0,nan,nan,nan,0.0,1.0,1.0,0.003552463,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6776000,636000,1,1310988,6620172,1310988,197388,0.0061949412,1.0,1.0,0.006553824,1.0,1.0,nan,nan,nan,0.0,1.0,1.0,0.027279379,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7788000,636000,1,1310988,6620172,1310988,197388,0.0028736403,0.0016161967,0.0016212993,0.0029568411,0.002242857,0.0022432883,nan,nan,nan,0.0,1.0,1.0,0.05077355,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8796000,636000,1,1310988,6620172,1310988,197388,0.009050221,0.00857526,0.008496913,0.009120704,0.0084825065,0.008480005,nan,nan,nan,0.0,1.0,1.0,0.055320617,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9808000,636000,1,1310988,6620172,1310988,197388,0.008135564,0.008775816,0.008887662,0.007962633,0.009059205,0.0053854194,nan,nan,nan,0.0,1.0,1.0,0.060548533,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10816000,636000,1,1310988,6620172,1310988,197388,0.0071222787,0.008511472,0.008559588,0.0070381463,0.008576342,0.008573949,nan,nan,nan,0.0,1.0,1.0,0.060548533,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11828000,636000,1,1310988,6620172,1310988,197388,0.010778513,0.011902766,0.011972761,0.010677127,0.011976744,0.01197748,nan,nan,nan,0.0,1.0,1.0,0.061793227,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12836000,636000,1,1310988,6620172,1310988,197388,0.012614972,0.013469573,0.013397971,0.0126580605,0.013240944,0.0132413,nan,nan,nan,0.0,1.0,1.0,0.06282731,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13848000,636000,1,1310988,6620172,1310988,197388,0.016102787,0.015664645,0.015769945,0.016038341,0.015651789,0.015647238,nan,nan,nan,0.0,1.0,1.0,0.06838491,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14856000,636000,1,1310988,6620172,1310988,197388,0.016384965,0.015134462,0.015184019,0.016279623,0.015185129,0.015190394,nan,nan,nan,0.0,1.0,1.0,0.06838491,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15868000,636000,1,1310988,6620172,1310988,197388,0.02343104,0.02112211,0.021166407,0.023344954,0.021100938,0.02108921,nan,nan,nan,0.0,1.0,1.0,0.06838491,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16876000,636000,1,1310988,6620172,1310988,197388,0.023580676,0.02077051,0.020769048,0.023533063,0.02074368,0.020735554,nan,nan,nan,0.0,1.0,1.0,0.06838491,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17888000,636000,1,1310988,6620172,1310988,197388,0.02089478,0.017122358,0.01708502,0.02087413,0.01706683,0.017047198,nan,nan,nan,0.0,1.0,1.0,0.06890526,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18896000,636000,1,1310988,6620172,1310988,197388,0.022487827,0.018520884,0.018449994,0.022550678,0.018301975,0.018291982,nan,nan,nan,0.0,1.0,1.0,0.07079085,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19908000,636000,1,1310988,6620172,1310988,197388,0.018315697,0.014011796,0.014112042,0.018218292,0.014130941,0.014119074,nan,nan,nan,0.0,1.0,1.0,0.07478436,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20916000,636000,1,1310988,6620172,1310988,197388,0.017572904,0.012888069,0.013152266,0.01725913,0.013452345,0.013440918,nan,nan,nan,0.0,1.0,1.0,0.08223495,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
21928000,636000,1,1310988,6620172,1310988,197388,0.036157053,0.032672007,0.033127807,0.035744704,0.033456787,0.033498354,nan,nan,nan,0.0,1.0,1.0,0.08223495,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
22936000,636000,1,1310988,6620172,1310988,197388,0.025408503,0.020895217,0.020824233,0.025441628,0.020759871,0.02071611,nan,nan,nan,0.0,1.0,1.0,0.08336121,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
23948000,636000,1,1310988,6620172,1310988,197388,0.025094876,0.02138889,0.021283679,0.025065761,0.021030022,0.021059155,nan,nan,nan,0.0,1.0,1.0,0.08355996,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
24956000,636000,1,1310988,6620172,1310988,197388,0.02042032,0.016982777,0.016932406,0.020468637,0.016784592,0.016818484,nan,nan,nan,0.0,1.0,1.0,0.085665345,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
25968000,636000,1,1310988,6620172,1310988,197388,0.022178637,0.018673567,0.01867894,0.022152016,0.018597798,0.018642182,nan,nan,nan,0.0,1.0,1.0,0.08585861,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
26976000,636000,1,1310988,6620172,1310988,197388,0.01972262,0.016386213,0.016488215,0.01959851,0.01650186,0.016549699,nan,nan,nan,0.0,1.0,1.0,0.08585861,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
27988000,636000,1,1310988,6620172,1310988,197388,0.015848953,0.013731493,0.013771272,0.015771195,0.014096004,0.014110982,nan,nan,nan,0.0,1.0,1.0,0.08816518,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
28996000,636000,1,1310988,6620172,1310988,197388,0.019179173,0.016614823,0.01677443,0.019042168,0.016773535,0.016813029,nan,nan,nan,0.0,1.0,1.0,0.08816518,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
30008000,636000,1,1310988,6620172,1310988,197388,0.018752972,0.016768407,0.016846647,0.018671699,0.016837716,0.01686891,nan,nan,nan,0.0,1.0,1.0,0.09370543,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
31016000,636000,1,1310988,6620172,1310988,197388,0.021800477,0.02027541,0.020352129,0.021775302,0.020301366,0.020348268,nan,nan,nan,0.0,1.0,1.0,0.09499647,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
32028000,636000,1,1310988,6620172,1310988,197388,0.014800858,0.012433379,0.01251289,0.014764385,0.012489164,0.0125248935,nan,nan,nan,0.0,1.0,1.0,0.09807445,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
33036000,636000,1,1310988,6620172,1310988,197388,0.012373518,0.009710052,0.009893848,0.012239978,0.009982615,0.009981845,nan,nan,nan,0.0,1.0,1.0,0.09807445,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
