timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
212000,0,47.397742,8.5455939,488.055,0.0,0.0,0.0,0.0,0.0,0,0,0,0
216000,0,47.397742,8.5455939,488.054,0.0,0.0,0.0,0.0,0.0,0,0,0,0
312000,0,47.397742,8.5455939,488.044,0.0,0.0,0.0,0.0,0.0,0,0,0,0
412000,0,47.397742,8.5455939,488.042,0.0,0.0,0.0,0.0,0.0,0,0,0,0
512000,0,47.397742,8.5455939,488.044,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
712000,0,47.397742,8.5455939,488.042,0.0,0.0,0.0,0.0,0.0,0,0,0,0
808000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
908000,0,47.397742,8.5455939,488.044,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1008000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1108000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1212000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1308000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1408000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1508000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1608000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1712000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1808000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1912000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2112000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2212000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2308000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2408000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2512000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2608000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2708000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2808000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2908000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3008000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3108000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3212000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3308000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3408000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3512000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3608000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3708000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3812000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3908000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4012000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4112000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4212000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4308000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4412000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4512000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4612000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4708000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4812000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4912000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5012000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5112000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5212000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5312000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5412000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5508000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5612000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5712000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5812000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5912000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6008000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6108000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6212000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6308000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6408000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6512000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6608000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6712000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6808000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6912000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7008000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7108000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7208000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7308000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7408000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7512000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7608000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7708000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
7808000,0,47.397742,8.5455939,488.043,0.0,0.0,0.0,0.0,0.0,0,0,0,0
