timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
160000,inf,0,1,1,1,0,0,1,1,0,1
1164000,inf,0,1,1,1,0,0,1,0,0,1
2168000,inf,0,1,1,1,0,0,1,0,0,1
3168000,inf,0,1,1,1,0,0,1,0,0,1
4168000,inf,0,1,1,1,0,0,1,0,0,1
5168000,inf,0,1,1,1,0,0,1,0,0,1
6168000,inf,0,1,1,1,0,0,1,0,0,1
7168000,inf,0,1,1,1,0,0,1,0,0,1
8168000,inf,0,1,1,1,0,0,1,0,0,1
8220000,inf,0,1,1,1,1,1,1,0,0,1
9220000,inf,0,1,1,1,1,1,1,0,0,1
9640000,inf,0,1,1,1,0,0,1,0,0,1
10640000,inf,0,1,1,1,0,0,1,0,0,1
11640000,inf,0,1,1,1,0,0,1,0,0,1
12640000,inf,0,1,1,1,0,0,1,0,0,1
13640000,inf,0,1,1,1,0,0,1,0,0,1
14640000,inf,0,1,1,1,0,0,1,0,0,1
15632000,inf,0,1,1,1,1,0,1,0,0,1
16312000,inf,0,1,0,0,1,0,1,0,0,1
16320000,inf,0,0,0,0,1,0,1,0,0,1
17320000,inf,0,0,0,0,1,0,0,0,0,1
18320000,inf,0,0,0,0,1,0,0,0,0,1
19320000,inf,0,0,0,0,1,0,0,0,0,1
20320000,inf,0,0,0,0,1,0,0,0,0,1
21312000,inf,0,0,0,0,0,0,0,0,0,1
22312000,inf,0,0,0,0,0,0,0,1,0,1
23312000,inf,0,0,0,0,0,0,0,1,0,1
24312000,inf,0,0,0,0,0,0,0,1,0,1
25312000,inf,0,0,0,0,0,0,0,1,0,1
26320000,inf,0,0,0,0,0,0,0,1,0,1
27320000,inf,0,0,0,0,0,0,0,1,0,1
28320000,inf,0,0,0,0,0,0,0,1,0,1
29320000,inf,0,0,0,0,0,0,0,1,0,1
30320000,inf,0,0,0,0,0,0,0,0,0,1
31320000,inf,0,0,0,0,0,0,0,0,0,1
32320000,inf,0,0,0,0,0,0,0,0,0,1
33320000,inf,0,0,0,0,0,0,0,0,0,1
34320000,inf,0,0,0,0,0,0,0,0,0,1
35320000,inf,0,0,0,0,0,0,0,0,0,1
36320000,inf,0,0,0,0,0,0,0,0,0,1
37320000,inf,0,0,0,0,0,0,0,0,0,1
38320000,inf,0,0,0,0,0,0,0,0,0,1
39320000,inf,0,0,0,0,0,0,0,0,0,1
40320000,inf,0,0,0,0,0,0,0,0,0,1
41320000,inf,0,0,0,0,0,0,0,0,0,1
42320000,inf,0,0,0,0,0,0,0,0,0,1
43320000,inf,0,0,0,0,0,0,0,0,0,1
44320000,inf,0,0,0,0,0,0,0,0,0,1
45320000,inf,0,0,0,0,0,0,0,0,0,1
46320000,inf,0,0,0,0,0,0,0,0,0,1
47320000,inf,0,0,0,0,0,0,0,0,0,1
48320000,inf,0,0,0,0,0,0,0,0,0,1
49320000,inf,0,0,0,0,0,0,0,0,0,1
50320000,inf,0,0,0,0,0,0,0,0,0,1
51320000,inf,0,0,0,0,0,0,0,0,0,1
52320000,inf,0,0,0,0,0,0,0,0,0,1
53320000,inf,0,0,0,0,0,0,0,0,0,1
54320000,inf,0,0,0,0,0,0,0,0,0,1
55320000,inf,0,0,0,0,0,0,0,0,0,1
56320000,inf,0,0,0,0,0,0,0,0,0,1
57320000,inf,0,0,0,0,0,0,0,0,0,1
58320000,inf,0,0,0,0,0,0,0,0,0,1
59320000,inf,0,0,0,0,0,0,0,0,0,1
60320000,inf,0,0,0,0,0,0,0,0,0,1
61320000,inf,0,0,0,0,0,0,0,0,0,1
62320000,inf,0,0,0,0,0,0,0,0,0,1
63320000,inf,0,0,0,0,0,0,0,0,0,1
64320000,inf,0,0,0,0,0,0,0,0,0,1
65320000,inf,0,0,0,0,0,0,0,0,0,1
66320000,inf,0,0,0,0,0,0,0,0,0,1
67320000,inf,0,0,0,0,0,0,0,0,0,1
68320000,inf,0,0,0,0,0,0,0,0,0,1
69320000,inf,0,0,0,0,0,0,0,0,0,1
70320000,inf,0,0,0,0,0,0,0,0,0,1
71320000,inf,0,0,0,0,0,0,0,0,0,1
72320000,inf,0,0,0,0,0,0,0,0,0,1
73320000,inf,0,0,0,0,0,0,0,0,0,1
74320000,inf,0,0,0,0,0,0,0,0,0,1
75320000,inf,0,0,0,0,0,0,0,0,0,1
76320000,inf,0,0,0,0,0,0,1,0,0,1
76360000,inf,0,0,0,0,1,1,1,0,0,1
76700000,inf,0,1,0,0,1,1,1,0,0,1
77060000,inf,0,1,1,0,1,1,1,0,0,1
77400000,inf,0,1,1,1,1,1,1,0,0,1
78400000,inf,0,1,1,1,1,1,1,0,0,1
79400000,inf,0,1,1,1,1,1,1,0,0,1
80400000,inf,0,1,1,1,1,1,1,0,0,1
