timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796000,1660043836084782,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.01,0.01,0.5715953,0,nan,nan,0,3,0,1,10
1996000,1660043837283782,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.3457685,0,nan,nan,0,3,0,1,10
2796000,1660043838083782,0,473977419,85455939,488037,488037,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2505285,0,nan,nan,0,3,0,1,10
3996000,1660043839283782,0,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.3023374,0,nan,nan,0,3,0,1,10
4796000,1660043840084782,0,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8714429,0,nan,nan,0,3,0,1,10
5996000,1660043841283782,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.0657167,0,nan,nan,0,3,0,1,10
6796000,1660043842084782,0,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.4627604,0,nan,nan,0,3,0,1,10
7796000,1660043843085782,0,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.1882937,0,nan,nan,0,3,0,1,10
8996000,1660043844285782,0,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.441688,0,nan,nan,0,3,0,1,10
9796000,1660043845085782,0,473977419,85455940,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.196892,0,nan,nan,0,3,0,1,10
10996000,1660043846285782,0,473977419,85455940,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.7795844,0,nan,nan,0,3,0,1,10
11796000,1660043847085782,0,473977419,85455940,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.2819443,0,nan,nan,0,3,0,1,10
13000000,1660043848285782,0,473977419,85455940,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.3138566,0,nan,nan,0,3,0,1,10
13796000,1660043849085782,0,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.02,1.0862929,0,nan,nan,0,3,0,1,10
14996000,1660043850285782,0,473977419,85455940,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,1.7463764,0,nan,nan,0,3,0,1,10
15796000,1660043851085782,0,473977419,85455940,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0202186,0,nan,nan,0,3,0,1,10
16996000,1660043852284782,0,473977419,85455940,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,0.29391345,0,nan,nan,0,3,0,1,10
17796000,1660043853085782,0,473977419,85455940,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.708549,0,nan,nan,0,3,0,1,10
18996000,1660043854284782,0,473977419,85455940,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,5.9683275,0,nan,nan,0,3,0,1,10
19796000,1660043855085782,0,473977422,85455951,488171,488171,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.28,0.06,0.28,-0.38,1.3367476,0,nan,nan,0,3,0,1,10
20996000,1660043856284782,0,473977427,85455964,488797,488797,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,0.02,-0.12,-0.53,4.9028044,0,nan,nan,0,3,0,1,10
21796000,1660043857085782,0,473977426,85455945,489192,489192,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.19999999,-0.04,-0.19999999,-0.45,4.500157,0,nan,nan,0,3,0,1,10
22996000,1660043858284782,0,473977421,85455923,489624,489624,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,-0.049999997,-0.07,-0.26999998,4.042706,0,nan,nan,0,3,0,1,10
23796000,1660043859085782,0,473977418,85455921,489929,489929,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,-0.03,0.03,-0.59999996,2.3027875,0,nan,nan,0,3,0,1,10
24996000,1660043860284782,0,473977415,85455924,490257,490257,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.0,0.03,-0.06,1.712168,0,nan,nan,0,3,0,1,10
25996000,1660043861284782,0,473977415,85455928,490266,490266,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.02,0.01,1.6760397,0,nan,nan,0,3,0,1,10
26796000,1660043862085782,0,473977416,85455931,490232,490232,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.02,0.01,0.06,0.63250726,0,nan,nan,0,3,0,1,10
28000000,1660043863284782,0,473977421,85455933,490182,490182,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.0,0.14,0.20490165,0,nan,nan,0,3,0,1,10
28796000,1660043864085782,0,473977423,85455931,489708,489708,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,-0.02,0.61,5.433908,0,nan,nan,0,3,0,1,10
29996000,1660043865284782,0,473977426,85455929,488917,488917,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,-0.02,0.68,5.415931,0,nan,nan,0,3,0,1,10
30996000,1660043866284782,0,473977428,85455926,488222,488222,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.0,0.7,5.88141,0,nan,nan,0,3,0,1,10
31796000,1660043867085782,0,473977428,85455923,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.01,0.049999997,0.92101026,0,nan,nan,0,3,0,1,10
32996000,1660043868284782,0,473977428,85455923,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.8195794,0,nan,nan,0,3,0,1,10
