timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
22032000,22032000,0.7994145,0.0002500583,-0.21050483,3.4370139,0.0014325188,3.3785815,0
22040000,22040000,0.79957986,0.00024728169,-0.18337224,3.4165292,0.0010935523,3.365316,0
22132000,22132000,0.8010317,0.00022440853,-0.1634575,3.2696445,0.0009079599,3.2164671,0
22232000,22232000,0.802395,0.00020273386,-0.1840153,3.110893,0.0012094288,3.0621328,0
22332000,22332000,0.8034684,0.0001842061,-0.17143887,2.9602194,0.0011031948,2.9153662,0
22432000,22432000,0.80443877,0.0001681758,-0.13967845,2.8169842,0.00076954125,2.7755396,0
22532000,22532000,0.8055416,0.00015415129,-0.15660073,2.68061,0.0010165095,2.6420999,0
22632000,22632000,0.80616385,0.00014177723,-0.08161843,2.55137,0.00029010852,2.5156126,0
22732000,22732000,0.8067903,0.00013080501,-0.106349155,2.4283514,0.00051750435,2.394969,0
22832000,22832000,0.8073135,0.00012100091,-0.051502176,2.3112464,0.00012751532,2.2800894,0
22932000,22932000,0.80784595,0.000112184636,-0.10031771,2.1998763,0.00050829333,2.1705961,0
23032000,23032000,0.8080922,0.00010421565,-0.026213765,2.0941312,3.645964e-05,2.066742,0
23132000,23132000,0.80830866,9.6999145e-05,-0.03874681,1.9935535,8.367612e-05,1.9678023,0
23232000,23232000,0.8084763,9.0437694e-05,-0.092444055,1.8977813,0.00050034473,1.8735126,0
23332000,23332000,0.81214195,8.3376886e-05,0.06828523,1.8494959,0.00028012873,1.8211083,1
23432000,23432000,0.8060383,7.651404e-05,1.3044581,1.8121395,0.10433407,1.7987405,1
23532000,23532000,0.80152816,7.1494156e-05,0.3626466,1.7708619,0.008251636,1.7500192,1
23632000,23632000,0.8015973,6.734998e-05,-0.24137068,1.686017,0.0038394106,1.6666967,1
23732000,23732000,0.8032355,6.365213e-05,-0.40008876,1.6093178,0.011051682,1.5917143,1
23832000,23832000,0.805124,6.025227e-05,-0.37087125,1.5378826,0.00993758,1.521011,1
23932000,23932000,0.8068054,5.708625e-05,-0.38663918,1.4674767,0.011318737,1.4514587,1
24032000,24032000,0.80825394,5.4111646e-05,-0.2789435,1.3990738,0.006179444,1.383511,1
24132000,24132000,0.809471,5.1303003e-05,-0.28170136,1.3325211,0.006617002,1.3176985,1
24232000,24232000,0.8104063,4.8643964e-05,-0.23398408,1.2685218,0.004795481,1.2543491,1
24332000,24332000,0.8111686,4.6133995e-05,-0.117412865,1.207262,0.0012687829,1.1937394,1
24432000,24432000,0.8117037,4.3758802e-05,-0.10958907,1.1488993,0.0011614753,1.1360389,1
24532000,24532000,0.8120682,4.150665e-05,-0.054232195,1.0934606,0.00029886066,1.0812486,1
24632000,24632000,0.8122703,3.9372226e-05,-0.040753916,1.0409237,0.00017728715,1.0293145,1
24732000,24732000,0.81235427,3.736082e-05,-0.016166553,1.0052247,2.888878e-05,1.0,1
24832000,24832000,0.81237465,3.5525125e-05,-0.0350015,1.0049775,0.0001354486,1.0,1
24932000,24932000,0.8123145,3.3858116e-05,0.03347434,1.0047609,0.00012391356,1.0,1
25032000,25032000,0.81214046,3.233651e-05,0.0485792,1.0045552,0.0002610264,1.0,1
25132000,25132000,0.8119816,3.09451e-05,0.011272848,1.0043653,1.4058308e-05,1.0,1
25232000,25232000,0.8117754,2.9667264e-05,0.04759513,1.0041904,0.00025064923,1.0,1
25332000,25332000,0.81159264,2.8491526e-05,0.06455293,1.004025,0.00046115293,1.0,1
25432000,25432000,0.8114517,2.7404212e-05,0.039551012,1.0038843,0.00017313666,1.0,1
25532000,25532000,0.81137395,2.6393713e-05,-0.0049694926,1.003759,2.733708e-06,1.0,1
25632000,25632000,0.8111009,2.5451976e-05,0.0677265,1.003632,0.0005078089,1.0,1
25732000,25732000,0.8108863,2.4575926e-05,0.033877887,1.0035087,0.0001270776,1.0,1
25832000,25832000,0.81064403,2.375726e-05,0.11165267,1.0034,0.0013804531,1.0,1
25932000,25932000,0.8103922,2.2990605e-05,0.12195124,1.0032989,0.0016470227,1.0,1
26032000,26032000,0.81023073,2.2270227e-05,0.06662251,1.0032045,0.0004915979,1.0,1
26132000,26132000,0.8100653,2.159412e-05,0.045534067,1.0031075,0.0002296587,1.0,1
26232000,26232000,0.80990773,2.0957108e-05,0.09071634,1.0030245,0.0009116266,1.0,1
26332000,26332000,0.80975693,2.0355903e-05,0.0012846217,1.0029458,1.8282286e-07,1.0,1
26432000,26432000,0.809588,1.9787532e-05,0.041016918,1.0028665,0.00018639764,1.0,1
26532000,26532000,0.8093889,1.9251167e-05,0.02109252,1.0027846,4.929544e-05,1.0,1
