timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
696000,696000,4.8097874e-08,0.0001302154,0.0024365657,0.00070283987,0.018466113,0.00016244505,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
708000,708000,4.6910962e-08,0.00013154521,0.0024712333,0.0021585184,0.037947264,0.00038336683,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
888000,888000,3.248808e-08,0.000110187684,0.0028480454,0.00615944,0.02398613,0.0060998215,512,0,1.3338265,1.7503711,0.0,nan,nan,0.0011945063,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1092000,1092000,2.0031463e-08,8.5296386e-05,0.002748946,0.00077254104,0.0017351845,0.007233576,512,0,1.2166145,1.3251063,0.0,nan,nan,0.002222616,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1296000,1296000,1.2469893e-08,6.893138e-05,0.0025636896,0.000830729,0.028888816,0.021216448,512,0,0.9880447,1.1131355,0.0,nan,nan,0.0041965162,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1496000,1496000,7.993906e-09,5.8296642e-05,0.002693617,0.00024368448,0.031060344,0.024275359,512,0,0.8696574,0.9493718,0.0,nan,nan,0.0013998547,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1696000,1696000,5.4064175e-09,5.354302e-05,0.0025570528,0.00058774673,0.033808965,0.029891182,512,0,0.76003003,0.87612545,0.0,nan,nan,0.00016884928,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1896000,1896000,3.5982366e-09,4.6705743e-05,0.0022291054,0.0016533239,0.037433892,0.035530232,512,0,0.69152755,0.8282935,0.0,nan,nan,0.0006151787,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2096000,2096000,2.5013043e-09,4.3126303e-05,0.0021377506,0.003771232,0.046990182,0.042850934,512,0,0.65804964,0.7989861,0.0,nan,nan,0.0009783447,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2296000,2296000,2.0802435e-09,4.4011573e-05,0.002400262,0.007321631,0.0653256,0.053404104,512,0,0.6495328,0.7841341,0.0,nan,nan,0.005593408,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
