timestamp,load,ram_usage
1004000,0.1,0.3516371
1504000,0.1,0.35152823
2004000,0.078431375,0.35131395
2504000,0.05,0.35074937
3004000,0.1,0.35114694
3504000,0.08,0.3514982
4004000,0.08,0.35149276
4504000,0.1,0.35158587
5004000,0.06,0.35162577
5504000,0.078431375,0.35170805
6004000,0.08,0.3517105
6504000,0.08,0.35169768
7004000,0.08,0.35155877
7504000,0.08,0.35156125
8004000,0.1,0.35166124
8504000,0.06,0.35153463
9004000,0.1,0.35154548
9504000,0.078431375,0.35153562
10004000,0.08,0.3514967
10504000,0.06666667,0.35145286
11004000,0.1,0.35158932
11504000,0.08,0.3517514
12004000,0.08,0.3519706
12504000,0.1,0.35178736
13004000,0.06,0.35179278
13504000,0.1,0.35029075
14004000,0.08,0.3503154
14504000,0.1,0.3503888
15004000,0.078431375,0.350341
15504000,0.08,0.35035726
16004000,0.08,0.35058585
16504000,0.08,0.35032326
17004000,0.08,0.35048532
17504000,0.078431375,0.3504223
18004000,0.08,0.35046417
18504000,0.08,0.35054296
19004000,0.06,0.35045382
19504000,0.1,0.35043165
20004000,0.08,0.3503824
20504000,0.08,0.3503602
21004000,0.08,0.3503262
21504000,0.08,0.3488301
22004000,0.08,0.34878182
22504000,0.08,0.34880152
23004000,0.078431375,0.3486912
23504000,0.08,0.34870252
24004000,0.1,0.34869364
24504000,0.08,0.34863552
25004000,0.06,0.3486759
25504000,0.078431375,0.34875473
26004000,0.08,0.34877297
26504000,0.08,0.34887642
27004000,0.08,0.34884143
27504000,0.08,0.3488306
28004000,0.06666667,0.34880152
28504000,0.08,0.34888873
29004000,0.08,0.34864095
29504000,0.08196721,0.34870154
30004000,0.078431375,0.34862664
30504000,0.08,0.34880793
31004000,0.08,0.34894243
31504000,0.08,0.34896657
32004000,0.1,0.34899417
32504000,0.06,0.34892026
33004000,0.083333336,0.3486434
33504000,0.06,0.3487109
34004000,0.1,0.34906262
34504000,0.078431375,0.34889564
35004000,0.06666667,0.34878775
35504000,0.06,0.34894192
