timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029736746,0.00011923555,3.754933e-08,-0.08014084,-0.2520011,-9.704675,-0.0005854768,0.0019058625,3.116622e-05,11.827759,11.827759
1944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0021308486,4.606418e-05,3.9985837e-09,0.11298534,0.2716632,-9.799662,0.0021590977,-0.0038718886,-0.0017552632,11.827759,11.827759
2944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.002235569,4.5682562e-05,1.6150811e-09,-0.017106807,-0.14567454,-9.648751,-0.0011417218,0.0027812992,-0.00064051495,11.827759,11.827759
3944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0023394097,4.3938406e-05,1.3528064e-09,-0.037485365,0.033412177,-9.450068,-0.00052047503,0.0066770036,0.0003447695,11.827759,11.827759
4944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.002104626,3.6614376e-05,9.017244e-10,0.21797723,-0.12257005,-9.930443,-0.0002867653,-0.0023151536,-0.00026075618,11.827759,11.827759
5944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0023285367,4.0054212e-05,1.1330263e-09,0.023809886,0.10373995,-9.628817,-8.2476734e-05,0.0016055645,-0.0008571624,11.827759,11.827759
6944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0023962432,3.8762264e-05,1.0555827e-09,0.038933422,-0.2039598,-9.778912,-0.0017839732,0.0031488268,0.0025873154,11.827759,11.827759
7944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0021079297,3.9285987e-05,1.1733268e-09,-0.039599102,-0.028591087,-9.624721,-0.00026588913,0.0020686737,-0.0004930832,11.827759,11.827759
8944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0020639694,3.642333e-05,1.0385263e-09,0.16295137,-0.087754056,-9.884369,-0.0015469758,-0.002070251,0.00079095253,11.827759,11.827759
9944000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0021202718,3.7114958e-05,1.0496115e-09,0.19751164,0.08249447,-9.940504,0.0014135098,-0.0009840433,0.0005178698,11.827759,11.827759
