timestamp,rtl_time_s,rtl_limit_fraction
8204000,3.1932495e-11,3.5480553e-14
9232000,0.020946192,2.3273547e-05
10252000,0.01502696,1.6696624e-05
11260000,0.0104843,1.1649222e-05
12272000,0.04428755,4.9208393e-05
13280000,0.04972723,5.525248e-05
14280000,0.055658188,6.184243e-05
15280000,0.017216813,1.9129793e-05
16292000,0.04463355,4.9592833e-05
17300000,0.01873046,2.0811623e-05
18312000,0.0205413,2.2823666e-05
19312000,0.052286334,5.8095928e-05
20320000,0.4838776,0.00053764175
21332000,0.99747396,0.0011083044
22340000,1.4017532,0.0015575036
23340000,1.6911051,0.0018790058
24352000,2.138949,0.00237661
25360000,2.2187123,0.002465236
26372000,2.1890745,0.0024323051
27380000,2.1441045,0.0023823385
28400000,1.844739,0.0020497101
29412000,1.1941607,0.0013268454
30420000,0.49176672,0.00054640754
31432000,0.11212991,0.0001245888
32432000,0.16275722,0.00018084137
33440000,0.20064123,0.0002229347
34452000,0.18531322,0.00020590359
35492000,0.18845822,0.00020939804
