timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
7704000,0.053048946,-0.06667689,-0.00021051423,0.0,0.0,-0.0
7712000,0.052919436,-0.065948635,-9.903033e-05,0.0,0.0,-0.0
7728000,0.051664263,-0.06440971,-0.0001579854,0.0,0.0,-0.0
7744000,0.05215875,-0.06415109,-0.0001737414,0.0,0.0,-0.0
7764000,0.050984923,-0.06250687,-6.717757e-05,0.0,0.0,-0.0
7788000,0.05066403,-0.06146405,-4.626223e-05,0.0,0.0,-0.0
7808000,0.05043994,-0.06124176,-0.00011610357,0.0,0.0,-0.0
7828000,0.049543016,-0.060580287,-0.0001272878,0.0,0.0,-0.0
7848000,0.04888077,-0.059861556,-7.878744e-05,0.0,0.0,-0.0
7864000,0.04849288,-0.061248433,-9.2780414e-05,0.0,0.0,-0.0
7884000,0.04790868,-0.06157917,-0.00011370428,0.0,0.0,-0.0
7904000,0.047844436,-0.061964497,-0.00015274252,0.0,0.0,-0.0
7928000,0.047350135,-0.06030988,-0.00010581774,0.0,0.0,-0.0
7944000,0.04734696,-0.059840426,-0.00014083674,0.0,0.0,-0.0
7964000,0.047601756,-0.05985233,-0.00012970397,0.0,0.0,-0.0
7988000,0.048039284,-0.05943432,-5.7959074e-05,0.0,0.0,-0.0
8004000,0.047788706,-0.059483007,-6.75881e-05,0.0,0.0,-0.0
8024000,0.047452986,-0.05969406,-0.00017240424,0.0,0.0,-0.0
8048000,0.04734448,-0.060731523,-4.6424553e-05,0.0,0.0,-0.0
8068000,0.047529202,-0.060828533,-0.000108758,0.0,0.0,-0.0
8088000,0.047740296,-0.06058792,-0.00021031866,0.0,0.0,-0.0
8108000,0.04848822,-0.0605976,-0.00022758513,0.0,0.0,-0.0
8124000,0.048876647,-0.06024918,-0.00012300888,0.0,0.0,-0.0
8144000,0.049500745,-0.059800345,-0.00018460507,0.0,0.0,-0.0
8168000,0.050215513,-0.05973214,-5.4558423e-05,0.0,0.0,-0.0
8184000,0.05045188,-0.05902955,-0.00015566139,0.0,0.0,-0.0
8208000,0.05032698,-0.060908876,-0.00013492953,0.0,0.0,-0.0
8224000,0.04944263,-0.060912736,-0.00010904089,0.0,0.0,-0.001
8244000,0.048638128,-0.060024958,-0.00014909795,0.0,0.0,-0.001
8264000,0.047698166,-0.059421837,-0.00017035223,0.0,0.0,-0.001
8288000,0.047602847,-0.06108734,-4.1841657e-05,0.0,0.0,-0.001
8308000,0.046753425,-0.059950925,-0.00035992067,0.0,0.0,-0.001
8324000,0.045971137,-0.060050577,-0.00018053105,0.0,0.0,-0.001
8344000,0.04551151,-0.05906327,-0.00017207765,0.0,0.0,-0.001
8364000,0.04570398,-0.061220374,-0.0001808763,0.0,0.0,-0.001
8384000,0.045944702,-0.061262436,-0.0001262641,0.0,0.0,-0.001
8404000,0.046254024,-0.060415808,-0.00012800442,0.0,0.0,-0.001
8428000,0.04613884,-0.060529824,-9.8455945e-05,0.0,0.0,-0.001
8448000,0.04595853,-0.060244832,-0.00018800564,0.0,0.0,-0.001
8464000,0.0457885,-0.05944221,-6.366892e-05,0.0,0.0,-0.001
8484000,0.045961563,-0.05983474,-0.00017412122,0.0,0.0,-0.001
8504000,0.04653295,-0.059701033,-0.0001302369,0.0,0.0,-0.001
8524000,0.046830036,-0.06071218,-0.00010185904,0.0,0.0,-0.001
8544000,0.047720775,-0.061561834,-0.00011136672,0.0,0.0,-0.001
8564000,0.047925398,-0.060165983,-8.083552e-05,0.0,0.0,-0.001
8584000,0.04830361,-0.05957882,-8.908793e-05,0.0,0.0,-0.001
8604000,0.04825962,-0.059947297,-0.00010621886,0.0,0.0,-0.001
8624000,0.046490826,-0.058945064,-0.0001344017,0.0,0.0,-0.001
8648000,0.044536803,-0.0579983,-0.00012427758,0.0,0.0,-0.001
8668000,0.04252827,-0.056414884,-0.00015848427,0.0,0.0,-0.001
8688000,0.04121826,-0.05836941,-0.00012734294,0.0,0.0,-0.001
8708000,0.0396405,-0.0579113,-0.00014792064,0.0,0.0,-0.001
8728000,0.03770207,-0.05738318,-0.00011358639,0.0,0.0,-0.001
8748000,0.036637537,-0.056768373,-0.000119920056,0.0,0.0,-0.001
8768000,0.035040643,-0.056663193,-7.893853e-05,0.0,0.0,-0.001
8784000,0.034228545,-0.055685826,-0.00013319081,0.0,0.0,-0.001
8804000,0.034071654,-0.055600386,-5.5593635e-05,0.0,0.0,-0.001
8824000,0.033746243,-0.054854974,-9.9329736e-05,0.0,0.0,-0.001
8844000,0.032568097,-0.053388644,-4.2035448e-05,0.0,0.0,-0.001
8864000,0.032376565,-0.0532807,-0.00014471675,0.0,0.0,-0.001
8888000,0.03194222,-0.052298754,-0.000109268454,0.0,0.0,-0.001
8904000,0.032274615,-0.05169854,-7.516074e-05,0.0,0.0,-0.001
8928000,0.03171835,-0.051699422,-5.1540916e-05,0.0,0.0,-0.001
8948000,0.032686036,-0.051528923,1.3179157e-05,0.0,0.0,-0.001
8964000,0.03209229,-0.051473096,-3.689791e-05,0.0,0.0,-0.001
8984000,0.03281123,-0.05169821,-5.5541008e-05,0.0,0.0,-0.001
9008000,0.033079583,-0.050983053,-7.803956e-05,0.0,0.0,-0.001
9028000,0.03165162,-0.050719187,-2.5707088e-05,0.0,0.0,-0.001
9048000,0.030594205,-0.049342994,4.9586455e-05,0.0,0.0,-0.001
9068000,0.03055334,-0.04818192,-0.00010791111,0.0,0.0,-0.001
9088000,0.029897558,-0.04760243,-0.00013063276,0.0,0.0,-0.001
9108000,0.028762111,-0.046556618,-3.7752423e-05,0.0,0.0,-0.001
9124000,0.027891023,-0.045353107,-4.066399e-05,0.0,0.0,-0.001
9144000,0.027946211,-0.044953626,-8.100292e-05,0.0,0.0,-0.001
9168000,0.027022796,-0.043726914,-0.00011278971,0.0,0.0,-0.001
9184000,0.027114168,-0.046098642,-9.516174e-05,0.0,0.0,-0.001
9204000,0.026784629,-0.04563503,-3.384188e-05,0.0,0.0,-0.001
9224000,0.027033426,-0.04460542,-3.348799e-05,0.0,0.0,-0.001
9248000,0.02713906,-0.044479415,-9.67621e-05,0.0,0.0,-0.001
9264000,0.026764603,-0.04399195,-5.2531883e-05,0.0,0.0,-0.001
9288000,0.026602259,-0.043142267,-0.00013080762,0.0,0.0,-0.001
9308000,0.02701216,-0.043080892,-0.00016469709,0.0,0.0,-0.001
9324000,0.027131174,-0.04242037,-7.151395e-05,0.0,0.0,-0.001
9344000,0.02787556,-0.042062223,-0.0001278317,0.0,0.0,-0.001
9368000,0.02731346,-0.041879855,-0.0001564393,0.0,0.0,-0.001
9388000,0.028147945,-0.04085678,-0.00018937231,0.0,0.0,-0.001
9408000,0.027211174,-0.041079406,-9.603379e-06,0.0,0.0,-0.001
9424000,0.026764845,-0.042975355,-8.2138075e-05,0.0,0.0,-0.001
9444000,0.026095197,-0.043378968,-4.4846583e-05,0.0,0.0,-0.001
9464000,0.025315462,-0.04344811,-3.588821e-05,0.0,0.0,-0.001
9484000,0.025412606,-0.04375833,2.234661e-05,0.0,0.0,-0.001
9504000,0.02497474,-0.043644827,-5.1230643e-05,0.0,0.0,-0.001
9524000,0.024133315,-0.04400068,-6.6251574e-05,0.0,0.0,-0.001
9544000,0.024284093,-0.042979788,-6.781193e-05,0.0,0.0,-0.001
9568000,0.023804676,-0.04293956,-0.00014998362,0.0,0.0,-0.001
9588000,0.023648161,-0.044831395,3.910337e-05,0.0,0.0,-0.001
9604000,0.023580475,-0.045747668,-1.9967716e-05,0.0,0.0,-0.001
9628000,0.024030317,-0.048422255,-2.2325681e-05,0.0,0.0,-0.001
9648000,0.024416864,-0.048812073,-4.2445623e-05,0.0,0.0,-0.001
9668000,0.024394674,-0.048590343,-0.00010025715,0.0,0.0,-0.001
9684000,0.024722472,-0.04905028,-8.647378e-05,0.0,0.0,-0.001
9704000,0.02461529,-0.049146663,-8.6458975e-05,0.0,0.0,-0.001
9728000,0.025546199,-0.051154613,-8.0550155e-05,0.0,0.0,-0.001
9748000,0.025498882,-0.05098432,2.9735107e-05,0.0,0.0,-0.001
9768000,0.026104387,-0.05068639,-2.7935559e-05,0.0,0.0,-0.001
9788000,0.026172057,-0.051033508,-0.000113087735,0.0,0.0,-0.001
9804000,0.02626979,-0.050903544,-5.079095e-05,0.0,0.0,-0.001
9828000,0.025578132,-0.050846376,-0.00013996531,0.0,0.0,-0.001
9844000,0.025483016,-0.05057989,-5.159034e-05,0.0,0.0,-0.001
9868000,0.02461772,-0.05036703,-0.00024049474,0.0,0.0,-0.001
9888000,0.024150185,-0.051109657,-4.6769455e-05,0.0,0.0,-0.001
9908000,0.023056364,-0.0507512,-0.00018903468,0.0,0.0,-0.001
9928000,0.0228486,-0.050230037,-0.0001318328,0.0,0.0,-0.001
9944000,0.021867659,-0.05035276,-2.7179217e-06,0.0,0.0,-0.001
9964000,0.02135142,-0.050039947,-5.376933e-05,0.0,0.0,-0.001
9988000,0.020781301,-0.050198708,-0.00012631855,0.0,0.0,-0.001
10004000,0.020439018,-0.05016519,-0.00011088053,0.0,0.0,-0.001
10028000,0.020044439,-0.049480207,-0.00012362722,0.0,0.0,-0.001
10048000,0.020269172,-0.049755145,-5.5451314e-05,0.0,0.0,-0.001
10064000,0.019978864,-0.0495997,-7.919495e-05,0.0,0.0,-0.001
10088000,0.02014783,-0.04959698,-2.1242528e-05,0.0,0.0,-0.001
10104000,0.019678019,-0.04973495,-6.390744e-05,0.0,0.0,-0.001
10124000,0.019930528,-0.049407728,-5.8475038e-05,0.0,0.0,-0.001
10144000,0.018969232,-0.049327943,6.141913e-05,0.0,0.0,-0.001
10168000,0.019492434,-0.049181905,4.1851843e-07,0.0,0.0,-0.001
10184000,0.01918531,-0.04850094,1.4167742e-05,0.0,0.0,-0.001
10204000,0.019013625,-0.048954993,4.8910595e-05,0.0,0.0,-0.001
10228000,0.018520737,-0.049098242,-0.00016637881,0.0,0.0,-0.001
10244000,0.018174088,-0.05210667,-1.4747601e-06,0.0,0.0,-0.001
10264000,0.017513808,-0.05255022,-4.035879e-05,0.0,0.0,-0.001
10288000,0.016271211,-0.05269404,-7.9911755e-05,0.0,0.0,-0.001
10308000,0.016096849,-0.05360669,-8.979376e-06,0.0,0.0,-0.001
10324000,0.01593829,-0.056221187,3.5593803e-05,0.0,0.0,-0.001
10348000,0.015044488,-0.0568689,2.8055696e-05,0.0,0.0,-0.001
10364000,0.0147133125,-0.05742043,1.4082391e-05,0.0,0.0,-0.001
10384000,0.014483061,-0.057501893,-6.7547124e-05,0.0,0.0,-0.001
10408000,0.013965003,-0.057977717,2.6652735e-05,0.0,0.0,-0.001
10428000,0.013746381,-0.058329728,-9.101583e-05,0.0,0.0,-0.001
10444000,0.013814536,-0.057882052,-4.6373567e-05,0.0,0.0,-0.001
10468000,0.013894096,-0.058106575,3.17167e-05,0.0,0.0,-0.001
10488000,0.013835294,-0.057441875,-1.451837e-05,0.0,0.0,-0.001
10508000,0.013844786,-0.056983598,-7.925157e-05,0.0,0.0,-0.001
10524000,0.014007132,-0.05750543,-2.135708e-05,0.0,0.0,-0.001
10548000,0.0139380405,-0.057685886,3.42188e-06,0.0,0.0,-0.001
