timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.0166,129.3308,0,5,7567,1024000,0,3,253
2000000,158.23242,87.32473,0,65,8492,1024000,0,3,253
3000000,212.9873,75.74229,0,124,8883,1024000,0,3,253
4000000,268.74707,70.50028,0,173,8230,1024000,0,3,253
5000000,324.68457,67.47394,0,229,9662,1024000,0,3,253
6000000,382.1045,65.744064,0,288,10235,1024000,0,3,253
7000000,437.54883,64.23206,0,344,10034,1024000,0,3,253
8000000,496.33398,63.534817,0,400,10326,1024000,0,3,253
9000000,559.71094,63.5169,0,457,7634,1024000,0,3,253
10000000,617.42676,62.92568,0,518,10829,1024000,0,3,253
11000000,677.8447,62.69374,0,569,10429,1024000,0,3,253
12000000,737.30566,62.42005,0,632,10323,1024000,0,3,253
13000000,797.11426,62.21622,0,686,10282,1024000,0,3,253
14000000,857.2295,62.06411,0,749,10282,1024000,0,3,253
15000000,916.8125,61.896603,0,810,11234,1024000,0,3,253
16000000,977.64746,61.829464,0,859,10115,1024000,0,3,253
17000000,1041.627,61.957348,0,915,7604,1024000,0,3,253
18000000,1099.0508,61.702827,0,980,10258,1024000,0,3,253
19000000,1162.1074,61.77479,0,1042,7378,1024000,0,3,253
20000000,1219.0605,61.531425,0,1103,10852,1024000,0,3,253
21000000,1279.3828,61.473324,0,1165,10874,1024000,0,3,253
22000000,1343.4814,61.593685,0,1225,6920,1024000,0,3,253
23000000,1404.1455,61.552933,0,1276,7366,1024000,0,3,253
24000000,1461.4707,61.37539,0,1341,10869,1024000,0,3,253
25000000,1524.8535,61.45629,0,1405,7727,1024000,0,3,253
26000000,1585.4736,61.423897,0,1463,7108,1024000,0,3,253
27000000,1641.7793,61.233006,0,1518,10872,1024000,0,3,253
28000000,1705.1387,61.30946,0,1579,7183,1024000,0,3,253
29000000,1761.8613,61.150265,0,1638,10810,1024000,0,3,253
30000000,1825.7588,61.242413,0,1694,7829,1024000,0,3,253
31000000,1883.4551,61.127323,0,1751,11376,1024000,0,3,253
32000000,1943.335,61.088108,0,1813,10620,1024000,0,3,253
33000000,2008.4893,61.212032,0,1868,7104,1024000,0,3,253
34000000,2070.001,61.220898,0,1926,6985,1024000,0,3,253
35000000,2126.0332,61.071846,0,1993,11051,1024000,0,3,253
