timestamp,speed_xy,speed_up,speed_down,want_takeoff
6624000,5.0,3.0,1.0,0
6644000,5.0,3.0,1.0,0
7624000,5.0,3.0,1.0,0
8624000,5.0,3.0,1.0,0
9564000,5.0,3.0,1.0,0
75644000,5.0,3.0,1.0,0
75664000,5.0,3.0,1.0,0
76644000,5.0,3.0,1.0,0
77644000,5.0,3.0,1.0,0
78644000,5.0,3.0,1.0,0
79644000,5.0,3.0,1.0,0
80644000,5.0,3.0,1.0,0
81644000,5.0,3.0,1.0,0
82644000,5.0,3.0,1.0,0
83644000,5.0,3.0,1.0,0
84644000,5.0,3.0,1.0,0
85644000,5.0,3.0,1.0,0
86644000,5.0,3.0,1.0,0
87644000,5.0,3.0,1.0,0
