timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1004000,0.0,0.0,488.0146,0.0,0.0,0.0,0.0,1,0,0,0
6404000,47.397742315691616,8.545593802389924,487.99347,0.0462228,-0.007346954,0.021131827,1.5639515,1,1,1,0
14612000,47.397741669446575,8.545594070051573,487.8999,-0.025636371,0.01279951,0.11469272,1.5828347,1,1,1,0
16364000,47.3977415884739,8.545594205983003,487.8896,-0.034640122,0.023030851,0.12498614,1.5867993,1,1,1,0
22232000,47.3977415884739,8.545594205983003,487.8896,-0.034640122,0.023030851,0.12498614,1.5803851,1,1,1,0
78668000,47.3977415884739,8.545594205983003,487.8896,-0.034640122,0.023030851,0.12498614,1.580534,1,1,1,0
