timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660693203057706,473977419,85455939,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.03,0.0,0.0,0.14433871,0,nan,nan,3,0,1,10,0
596000,1660693203259706,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.8949504,0,nan,nan,3,0,1,10,0
996000,1660693203659706,473977419,85455939,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.01,3.7735763,0,nan,nan,3,0,1,10,0
1396000,1660693204059706,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.5695746,0,nan,nan,3,0,1,10,0
1796000,1660693204459706,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.1752038,0,nan,nan,3,0,1,10,0
2196000,1660693204858706,473977419,85455939,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.3358207,0,nan,nan,3,0,1,10,0
2596000,1660693205258706,473977419,85455940,488033,488033,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.57560956,0,nan,nan,3,0,1,10,0
2996000,1660693205659706,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.2957053,0,nan,nan,3,0,1,10,0
3396000,1660693206058706,473977419,85455940,488034,488034,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.7782617,0,nan,nan,3,0,1,10,0
3796000,1660693206458706,473977419,85455940,488035,488035,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.2901473,0,nan,nan,3,0,1,10,0
