timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
21004000,21004000,0.759987,0.00059290277,-0.44058406,4.574956,0.0047144187,4.4498057,0
21016000,21016000,0.7607837,0.00057924254,-0.4600004,4.554759,0.005161887,4.424112,0
21096000,21096000,0.76608104,0.0004888104,-0.346209,4.366065,0.0030503098,4.2555313,0
21204000,21204000,0.7719358,0.0004013104,-0.33484188,4.120801,0.00302312,4.037074,0
21296000,21296000,0.7751026,0.00034887658,-0.2220508,3.9395478,0.0013906435,3.8588595,0
21404000,21404000,0.7784402,0.00029947207,-0.19900967,3.7225027,0.0011821452,3.6592844,0
21496000,21496000,0.7804756,0.00026737142,-0.19937721,3.5611567,0.0012402734,3.4974048,0
21596000,21596000,0.7822444,0.00023797626,-0.20083377,3.387154,0.0013231102,3.3295128,0
21696000,21696000,0.7835342,0.00021353216,-0.14973253,3.2224178,0.0007730507,3.1699271,0
21804000,21804000,0.78505623,0.00019096694,-0.12039525,3.0474913,0.0005284863,3.005697,0
21896000,21896000,0.78595746,0.00017516132,-0.115630254,2.9170182,0.0005092855,2.8727343,0
21996000,21996000,0.78686106,0.00015984938,-0.06970778,2.7757294,0.00019451042,2.7348478,0
22104000,22104000,0.7876161,0.00014520978,-0.02975545,2.6260707,3.7461414e-05,2.5935156,0
22204000,22204000,0.78819424,0.00013353817,-0.030024938,2.4993348,4.0077193e-05,2.4691033,0
22296000,22296000,0.78844523,0.0001241603,-0.078696966,2.393278,0.00028752815,2.360271,0
22396000,22396000,0.78874964,0.0001148086,-0.051547207,2.2779853,0.00012960353,2.2471597,0
22504000,22504000,0.7893178,0.00010561461,-0.038405478,2.1551452,7.604441e-05,2.1306453,0
22604000,22604000,0.7896823,9.8100834e-05,-0.083103456,2.0512147,0.0003740973,2.0282357,0
22696000,22696000,0.789849,9.194531e-05,-0.04591666,1.9640129,0.00011927621,1.9385486,0
22804000,22804000,0.790052,8.5099105e-05,-0.004979104,1.8583151,1.4823149e-06,1.8381557,0
22896000,22896000,0.78969604,7.86782e-05,1.8887479,1.8298835,0.21661179,1.8259692,1
22996000,22996000,0.78128225,7.29037e-05,0.90750754,1.8705759,0.048919573,1.8513063,1
23104000,23104000,0.7800668,6.804556e-05,-0.17373674,1.7772902,0.0018870458,1.7598668,1
23204000,23204000,0.7814394,6.420535e-05,-0.34754354,1.6959581,0.007913358,1.6801468,1
23304000,23304000,0.7834109,6.0702518e-05,-0.43187973,1.6224976,0.012773181,1.6077559,1
23404000,23404000,0.7851465,5.7452842e-05,-0.34141973,1.5499251,0.008356492,1.5356543,1
23496000,23496000,0.7865259,5.4717617e-05,-0.2806976,1.4870453,0.005887226,1.4704877,1
23596000,23596000,0.78780174,5.1860003e-05,-0.27698332,1.4169937,0.006015847,1.4012382,1
23696000,23696000,0.788872,4.916652e-05,-0.22143131,1.3494643,0.004037143,1.3343754,1
23796000,23796000,0.7897169,4.661955e-05,-0.20046422,1.284514,0.0034761012,1.2701315,1
23904000,23904000,0.7904069,4.398023e-05,-0.16850361,1.2152538,0.0025960254,1.204034,1
23996000,23996000,0.79089475,4.19421e-05,-0.060037524,1.1633823,0.00034425524,1.1503862,1
24104000,24104000,0.7913113,3.957884e-05,-0.02974318,1.1006018,8.93104e-05,1.0904639,1
24196000,24196000,0.7916141,3.7744237e-05,-0.06355873,1.0537218,0.00042597286,1.0419389,1
24296000,24296000,0.7917233,3.5811536e-05,-0.006643027,1.00528,4.8775587e-06,1.0,1
24404000,24404000,0.7918187,3.3867505e-05,0.019546717,1.005002,4.224139e-05,1.0,1
24496000,24496000,0.79190516,3.242523e-05,-0.009007379,1.0048043,8.971662e-06,1.0,1
24604000,24604000,0.7918357,3.0815056e-05,-0.00535585,1.004584,3.172693e-06,1.0,1
24696000,24696000,0.7916748,2.9612776e-05,0.043131366,1.0043969,0.00020579678,1.0,1
24804000,24804000,0.7915561,2.8263983e-05,0.004831493,1.0042064,2.582838e-06,1.0,1
24904000,24904000,0.79142207,2.7139136e-05,0.01407668,1.0040501,2.192818e-05,1.0,1
24996000,24996000,0.79122865,2.6198704e-05,0.13582203,1.0039219,0.0020417285,1.0,1
25096000,25096000,0.79102075,2.5227357e-05,0.07398915,1.0037715,0.0006059806,1.0,1
25196000,25196000,0.7908142,2.4326306e-05,0.08557534,1.0036402,0.00081073097,1.0,1
25296000,25296000,0.7906385,2.3486453e-05,0.0657954,1.0035243,0.00047931456,1.0,1
25404000,25404000,0.7904395,2.2624996e-05,0.10767114,1.0034084,0.0012837439,1.0,1
25504000,25504000,0.79024184,2.1895963e-05,0.09838644,1.0032926,0.0010720139,1.0,1
25604000,25604000,0.7901025,2.1212572e-05,0.03476502,1.0031948,0.00013386196,1.0,1
25696000,25696000,0.78991455,2.0633202e-05,0.08857975,1.0031141,0.0008691127,1.0,1
25804000,25804000,0.7896902,1.996428e-05,0.13897309,1.0030245,0.002139476,1.0,1
25904000,25904000,0.7894338,1.9394904e-05,0.078937575,1.0029231,0.00069033104,1.0,1
25996000,25996000,0.7893285,1.8911169e-05,0.010641821,1.0028551,1.2547326e-05,1.0,1
26104000,26104000,0.7891868,1.8349332e-05,0.050766047,1.0027826,0.00028556,1.0,1
26196000,26196000,0.78909034,1.7913502e-05,0.06148243,1.0027277,0.00041886733,1.0,1
26296000,26296000,0.78893334,1.7452856e-05,0.04770411,1.0026504,0.00025218521,1.0,1
26396000,26396000,0.7887993,1.7016257e-05,0.07784049,1.0025858,0.00067150174,1.0,1
26504000,26504000,0.78863436,1.6560032e-05,0.11878286,1.0025216,0.0015637644,1.0,1
26596000,26596000,0.7885029,1.6205313e-05,0.12625527,1.0024728,0.0017667861,1.0,1
26696000,26696000,0.7885306,1.582067e-05,-0.42775646,1.0026869,0.020276142,1.0,1
26804000,26804000,0.7874344,1.5393634e-05,0.47670743,1.0024632,0.025187954,1.0,1
26896000,26896000,0.78691745,1.5078592e-05,0.17482057,1.0023457,0.0033878568,1.0,1
27004000,27004000,0.7867079,1.4716457e-05,0.08901603,1.0022671,0.00087843667,1.0,1
27096000,27096000,0.78595585,1.445357e-05,0.29180998,1.0022072,0.009440615,1.0,1
27204000,27204000,0.78540397,1.4130339e-05,-0.08197814,1.0021232,0.0007451308,1.0,1
27304000,27304000,0.78555596,1.3847654e-05,-0.07116966,1.0021143,0.00056160375,1.0,1
27404000,27404000,0.7856261,1.3573227e-05,-0.04161395,1.0020893,0.00019201227,1.0,1
27496000,27496000,0.7856382,1.3335274e-05,-0.00027015433,1.0020574,8.092613e-09,1.0,1
27596000,27596000,0.7856043,1.3080128e-05,-0.055379096,1.0020186,0.000340074,1.0,1
