timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197388,0.01101911,-0.2130116,0.4334768,11.827759,0,0
1956000,1956000,197388,0.008326201,-0.21137229,0.43450978,11.827789,0,0
2960000,2960000,197388,0.0076987795,-0.20494695,0.4292338,11.827789,0,0
3960000,3960000,197388,0.010479599,-0.21243657,0.43203157,11.827789,0,0
4960000,4960000,197388,-0.0025795945,-0.21206225,0.43434417,11.827789,0,0
5964000,5964000,197388,0.012820037,-0.2023298,0.43680403,11.827789,0,0
6964000,6964000,197388,0.009810057,-0.20615073,0.4326525,11.827789,0,0
7964000,7964000,197388,0.003610083,-0.20949118,0.43236122,11.827789,0,0
8964000,8964000,197388,0.006910194,-0.21394901,0.43300626,11.827789,0,0
9964000,9964000,197388,0.006858151,-0.21445985,0.43209726,11.827789,0,0
10968000,10968000,197388,0.0089849755,-0.21172869,0.4247272,11.827789,0,0
11968000,11968000,197388,0.016145801,-0.21124913,0.4262078,11.827789,0,0
12960000,12960000,197388,0.009238697,-0.21760394,0.43550897,11.827789,0,0
13960000,13960000,197388,0.013124085,-0.21475087,0.42923933,11.827789,0,0
14960000,14960000,197388,0.01076433,-0.21662933,0.42555168,11.827789,0,0
15960000,15960000,197388,0.013405223,-0.21005598,0.44376647,11.827789,0,0
16964000,16964000,197388,0.008061012,-0.20563813,0.42682216,11.827789,0,0
17964000,17964000,197388,0.012725808,-0.20946595,0.42462507,11.827789,0,0
18964000,18964000,197388,0.00081181247,-0.23769206,0.41041657,11.827667,0,0
19964000,19964000,197388,0.025089981,-0.19453104,0.43728453,11.825043,0,0
20968000,20968000,197388,0.0128425695,-0.21507946,0.43098325,11.821381,0,0
21968000,21968000,197388,0.017512957,-0.21933633,0.4185586,11.818573,0,0
22968000,22968000,197388,0.0023990618,-0.2206125,0.4273324,11.816528,0,0
23960000,23960000,197388,0.013863502,-0.21607634,0.41805872,11.813538,0,0
24960000,24960000,197388,0.01647754,-0.2187693,0.42725247,11.812897,0,0
25960000,25960000,197388,0.017445847,-0.21773058,0.42915428,11.812836,0,0
26960000,26960000,197388,0.033296715,-0.20412341,0.4247214,11.812836,0,0
27964000,27964000,197388,0.017031766,-0.21785566,0.43499738,11.812164,0,0
28964000,28964000,197388,0.041761182,-0.21959914,0.42569017,11.811737,0,0
29964000,29964000,197388,0.031922154,-0.21709788,0.428384,11.811493,0,0
30964000,30964000,197388,0.013671006,-0.22214966,0.42823988,11.811493,0,0
31968000,31968000,197388,0.006666317,-0.2135758,0.4355209,11.81131,0,0
