timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
696000,0.0,0.0,0.0,1
1808000,0.0013261026,6.0933376e-06,0.0,0
2808000,9.636965e-05,0.0001832323,0.00040000002,0
3608000,0.00011288971,2.7656148e-05,3.1360018e-05,0
4808000,0.00097547646,3.1024803e-05,2.7745335e-05,0
5608000,0.00089899905,6.5314205e-05,2.5570098e-05,0
6808000,0.0011139949,3.7063404e-05,2.2622784e-05,0
7608000,0.00031523936,5.974904e-05,2.0849156e-05,0
8808000,0.0009742224,0.00014712899,1.8445999e-05,0
9608000,0.0007235625,6.0928964e-05,0.00038300018,0
10808000,0.0007394153,6.065078e-05,0.000338854,0
11808000,0.00087229034,3.3957753e-05,0.00030604211,0
12608000,0.00050301093,7.309439e-05,0.00028204834,0
13608000,0.0008023193,6.0759117e-05,0.00025473704,0
14808000,0.0007515308,6.0500508e-05,0.00022537501,0
15608000,0.00083256117,0.0001428574,0.00020770561,0
16808000,0.0007247626,4.135352e-05,0.0005524046,0
17808000,0.0007335769,6.20616e-05,0.0004987105,0
