timestamp,speed_xy,speed_up,speed_down,want_takeoff
6612000,5.0,3.0,1.0,0
6632000,5.0,3.0,1.0,0
7612000,5.0,3.0,1.0,0
8612000,5.0,3.0,1.0,0
9612000,5.0,3.0,1.0,0
10612000,5.0,3.0,1.0,0
11292000,5.0,3.0,1.0,0
