timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
704000,704000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1712000,704000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2720000,704000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3732000,704000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4740000,704000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5752000,704000,1,1310988,6620172,1310988,197388,0.0052164253,1.0,1.0,0.0052241515,1.0,1.0,nan,nan,nan,0.0,1.0,1.0,0.9997926,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6760000,704000,1,1310988,6620172,1310988,197388,0.003958318,1.0,1.0,0.0040612537,1.0,1.0,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7772000,704000,1,1310988,6620172,1310988,197388,0.007967171,0.0067716725,0.0068526054,0.008005518,0.0067156726,0.006764674,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8780000,704000,1,1310988,6620172,1310988,197388,0.007408578,0.0073105106,0.00715415,0.007382445,0.007304765,0.0072121276,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9792000,704000,1,1310988,6620172,1310988,197388,0.0074839443,0.008375974,0.008275956,0.007399006,0.008426191,0.008353358,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10800000,704000,1,1310988,6620172,1310988,197388,0.009922807,0.00823633,0.00824725,0.006713747,0.011473013,0.011490448,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11812000,704000,1,1310988,6620172,1310988,197388,0.008458176,0.009890608,0.009922275,0.0084857,0.009852823,0.009862175,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12820000,704000,1,1310988,6620172,1310988,197388,0.011842419,0.012873659,0.012825629,0.01181653,0.012856996,0.012823899,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13832000,704000,1,1310988,6620172,1310988,197388,0.015268014,0.015471186,0.015481035,0.015263888,0.015457433,0.015461285,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14840000,704000,1,1310988,6620172,1310988,197388,0.017729549,0.016936043,0.016947031,0.017744932,0.01688229,0.01692892,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15852000,704000,1,1310988,6620172,1310988,197388,0.01632597,0.014809567,0.01479257,0.016301397,0.014803755,0.014806302,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16860000,704000,1,1310988,6620172,1310988,197388,0.022543536,0.02014453,0.020117637,0.022497807,0.020178447,0.02012541,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17872000,704000,1,1310988,6620172,1310988,197388,0.021197688,0.018033875,0.018095465,0.02112498,0.018200781,0.01814003,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18880000,704000,1,1310988,6620172,1310988,197388,0.02119789,0.01769676,0.017635617,0.021176966,0.017724616,0.017654678,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19892000,704000,1,1310988,6620172,1310988,197388,0.011995827,0.010106172,0.008783724,0.013317773,0.007729232,0.007715367,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20900000,704000,1,1310988,6620172,1310988,197388,0.018724622,0.014158234,0.014618256,0.018255826,0.015109688,0.015067349,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
21912000,704000,1,1310988,6620172,1310988,197388,0.02492243,0.020744387,0.021010054,0.024626978,0.021324936,0.021295587,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
22920000,704000,1,1310988,6620172,1310988,197388,0.024052668,0.020273544,0.020417592,0.0239182,0.020486247,0.020457847,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
23932000,704000,1,1310988,6620172,1310988,197388,0.019695861,0.015869016,0.01629027,0.019289594,0.016677413,0.01665522,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
24940000,704000,1,1310988,6620172,1310988,197388,0.020973098,0.01778646,0.0179335,0.020830385,0.018067865,0.018051282,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
25952000,704000,1,1310988,6620172,1310988,197388,0.019659009,0.017029878,0.017030878,0.019641958,0.017051892,0.017042281,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
26960000,704000,1,1310988,6620172,1310988,197388,0.014719835,0.0126058655,0.012639753,0.014674235,0.012690694,0.012680409,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
27972000,704000,1,1310988,6620172,1310988,197388,0.013085193,0.011511935,0.011550646,0.013106541,0.011574475,0.011559978,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
28980000,704000,1,1310988,6620172,1310988,197388,0.016204076,0.015282353,0.015351271,0.016113438,0.015467823,0.015453434,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
29992000,704000,1,1310988,6620172,1310988,197388,0.014388603,0.013077056,0.013073832,0.014396736,0.01309028,0.013073063,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
31000000,704000,1,1310988,6620172,1310988,197388,0.020410221,0.018635731,0.018716222,0.020359576,0.018749354,0.018722042,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
32012000,704000,1,1310988,6620172,1310988,197388,0.019639371,0.016975781,0.01707416,0.019592242,0.017092327,0.017062355,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
33020000,704000,1,1310988,6620172,1310988,197388,0.019170392,0.016034257,0.016062,0.019075356,0.016198542,0.016167635,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
34032000,704000,1,1310988,6620172,1310988,197388,0.015647711,0.01156596,0.011586414,0.015642894,0.011605142,0.011543725,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
35040000,704000,1,1310988,6620172,1310988,197388,0.010199381,0.0063821306,0.0063740285,0.010202119,0.0064117243,0.006353029,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
36052000,704000,1,1310988,6620172,1310988,197388,0.007996188,0.0077352757,0.007707575,0.007991074,0.007707502,0.0077351304,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
37060000,704000,1,1310988,6620172,1310988,197388,0.0049807066,0.0048314165,0.0047578346,0.0049537052,0.0046887775,0.004725681,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
38072000,704000,1,1310988,6620172,1310988,197388,0.0063664503,0.009247419,0.009217598,0.006406296,0.0091882385,0.009221779,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
39080000,704000,1,1310988,6620172,1310988,197388,0.008573956,0.009222511,0.009206428,0.008575487,0.009232079,0.009238323,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
40092000,704000,1,1310988,6620172,1310988,197388,0.0056864647,0.006186519,0.006251478,0.005647269,0.0062860446,0.0062710964,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
41100000,704000,1,1310988,6620172,1310988,197388,0.0042824117,0.006905122,0.0068790326,0.0043220045,0.006812419,0.006831859,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
42112000,704000,1,1310988,6620172,1310988,197388,0.008660689,0.00692824,0.0069340453,0.008618838,0.007017854,0.0070191626,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
43120000,704000,1,1310988,6620172,1310988,197388,0.005814778,0.00583218,0.005801039,0.005816568,0.005797523,0.0058251484,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
44132000,704000,1,1310988,6620172,1310988,197388,0.008140046,0.0076208944,0.0075939293,0.008143794,0.0076464154,0.0076494142,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
