timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
4596000,-0.0067354594,-0.017493512,1.6058775e-05,0.0,0.0,-0.0
4600000,-0.006826806,-0.017537527,-4.827268e-06,0.0,0.0,-0.0
4612000,-0.0065024225,-0.0173843,-5.034351e-05,0.0,0.0,-0.0
4632000,-0.0064224885,-0.017584076,-2.6077378e-05,0.0,0.0,-0.0
4652000,-0.0064605223,-0.017851269,6.8549314e-05,0.0,0.0,-0.0
4672000,-0.0066296016,-0.017819727,6.9221984e-05,0.0,0.0,-0.0
4692000,-0.006792246,-0.018050425,-9.281199e-06,0.0,0.0,-0.0
4712000,-0.0069077844,-0.018467238,9.016219e-05,0.0,0.0,-0.0
4732000,-0.006432725,-0.018676091,0.00014810632,0.0,0.0,-0.0
4752000,-0.0064181797,-0.018897867,0.00015641586,0.0,0.0,-0.0
4772000,-0.0061775045,-0.019417074,0.00015563858,0.0,0.0,-0.0
4796000,-0.006509658,-0.019238213,0.000100220255,0.0,0.0,-0.0
4812000,-0.0067978343,-0.019503748,0.00019926159,0.0,0.0,-0.0
4832000,-0.006938855,-0.0199463,0.00013592506,0.0,0.0,-0.0
4856000,-0.0067882356,-0.020565556,5.329594e-05,0.0,0.0,-0.0
4872000,-0.0068620862,-0.020952785,0.00012275235,0.0,0.0,-0.0
4892000,-0.0074602566,-0.021054683,0.00017996672,0.0,0.0,-0.0
4916000,-0.00792724,-0.021320354,0.000116298404,0.0,0.0,-0.0
4932000,-0.008112166,-0.0215469,6.383837e-05,0.0,0.0,-0.0
4952000,-0.008389592,-0.021372292,0.00010253626,0.0,0.0,-0.0
4976000,-0.00892337,-0.021613002,3.549071e-05,0.0,0.0,-0.0
4992000,-0.008805152,-0.02145589,8.4500854e-05,0.0,0.0,-0.0
5012000,-0.009212944,-0.02165191,2.8485812e-05,0.0,0.0,-0.0
5032000,-0.009524572,-0.022437869,2.0669793e-05,0.0,0.0,-0.0
5052000,-0.0097057065,-0.02220245,-4.1965068e-05,0.0,0.0,-0.0
5072000,-0.010675092,-0.022057971,-0.00011428811,0.0,0.0,-0.0
5092000,-0.0110005215,-0.022260629,-3.9910257e-05,0.0,0.0,-0.0
5112000,-0.011382326,-0.02251279,-0.00012331175,0.0,0.0,-0.0
5136000,-0.012698426,-0.022552283,-5.0304938e-05,0.0,0.0,-0.0
