timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
4556000,0.0,-0.0,1.5715954,0.0,0.7068242,0.0,0.0,0.70738924,0.0,0.0,-0.0,0,0,0,0,0
4560000,0.0,-0.0,1.5716494,0.0,0.7068051,0.0,0.0,0.7074083,0.0,0.0,-0.0,0,0,0,0,0
4604000,0.0,-0.0,1.5718446,0.0,0.7067361,0.0,0.0,0.7074773,0.0,0.0,-0.0,0,0,0,0,0
4652000,0.0,-0.0,1.5718771,0.0,0.7067246,0.0,0.0,0.7074888,0.0,0.0,-0.0,0,0,0,0,0
4704000,0.0,-0.0,1.5716921,0.0,0.70679003,0.0,0.0,0.7074234,0.0,0.0,-0.0,0,0,0,0,0
4752000,0.0,-0.0,1.5712297,0.0,0.7069535,0.0,0.0,0.70726,0.0,0.0,-0.0,0,0,0,0,0
4808000,0.0,-0.0,1.5705193,0.0,0.7072047,0.0,0.0,0.70700884,0.0,0.0,-0.0,0,0,0,0,0
4856000,0.0,-0.0,1.5700543,0.0,0.7073691,0.0,0.0,0.7068444,0.0,0.0,-0.0,0,0,0,0,0
4904000,0.0,-0.0,1.5694618,0.0,0.7075784,0.0,0.0,0.7066348,0.0,0.0,-0.0,0,0,0,0,0
4952000,0.0,-0.0,1.569033,0.0,0.70772994,0.0,0.0,0.70648307,0.0,0.0,-0.0,0,0,0,0,0
5004000,0.0,-0.0,1.5686711,0.0,0.7078578,0.0,0.0,0.706355,0.0,0.0,-0.0,0,0,0,0,0
5052000,0.0,-0.0,1.5685933,0.0,0.70788527,0.0,0.0,0.70632744,0.0,0.0,-0.0,0,0,0,0,0
5104000,0.0,-0.0,1.568823,0.0,0.70780414,0.0,0.0,0.70640874,0.0,0.0,-0.0,0,0,0,0,0
5156000,0.0,-0.0,1.5691017,0.0,0.7077057,0.0,0.0,0.7065074,0.0,0.0,-0.0,0,0,0,0,0
5208000,0.0,-0.0,1.5692946,0.0,0.70763755,0.0,0.0,0.70657563,0.0,0.0,-0.0,0,0,0,0,0
5256000,0.0,-0.0,1.5694485,0.0,0.7075832,0.0,0.0,0.70663005,0.0,0.0,-0.0,0,0,0,0,0
5308000,0.0,-0.0,1.5695187,0.0,0.70755833,0.0,0.0,0.7066549,0.0,0.0,-0.0,0,0,0,0,0
5352000,0.0,-0.0,1.5694709,0.0,0.70757526,0.0,0.0,0.706638,0.0,0.0,-0.0,0,0,0,0,0
5404000,0.0,-0.0,1.5695165,0.0,0.7075591,0.0,0.0,0.70665413,0.0,0.0,-0.0,0,0,0,0,0
5452000,0.0,-0.0,1.5695018,0.0,0.70756435,0.0,0.0,0.70664895,0.0,0.0,-0.0,0,0,0,0,0
5504000,0.0,-0.0,1.5692397,0.0,0.7076569,0.0,0.0,0.7065562,0.0,0.0,-0.0,0,0,0,0,0
5552000,0.0,-0.0,1.5693463,0.0,0.70761925,0.0,0.0,0.70659393,0.0,0.0,-0.0,0,0,0,0,0
5604000,0.0,-0.0,1.5693337,0.0,0.7076237,0.0,0.0,0.70658946,0.0,0.0,-0.0,0,0,0,0,0
5652000,0.0,-0.0,1.5693588,0.0,0.70761484,0.0,0.0,0.70659834,0.0,0.0,-0.0,0,0,0,0,0
5704000,0.0,-0.0,1.5693792,0.0,0.7076076,0.0,0.0,0.70660555,0.0,0.0,-0.0,0,0,0,0,0
5752000,0.0,-0.0,1.5693305,0.0,0.70762485,0.0,0.0,0.7065883,0.0,0.0,-0.0,0,0,0,0,0
5804000,0.0,-0.0,1.5693543,0.0,0.70761645,0.0,0.0,0.70659673,0.0,0.0,-0.0,0,0,0,0,0
5856000,0.0,-0.0,1.5693556,0.0,0.707616,0.0,0.0,0.7065972,0.0,0.0,-0.0,0,0,0,0,0
5908000,0.0,-0.0,1.569307,0.0,0.70763314,0.0,0.0,0.70658004,0.0,0.0,-0.0,0,0,0,0,0
5952000,0.0,-0.0,1.5693572,0.0,0.70761544,0.0,0.0,0.70659775,0.0,0.0,-0.0,0,0,0,0,0
6004000,0.0,-0.0,1.5693353,0.0,0.7076231,0.0,0.0,0.70659006,0.0,0.0,-0.0,0,0,0,0,0
6056000,0.0,-0.0,1.5694078,0.0,0.7075975,0.0,0.0,0.7066157,0.0,0.0,-0.0,0,0,0,0,0
6104000,0.0,-0.0,1.5695385,0.0,0.70755136,0.0,0.0,0.70666194,0.0,0.0,-0.0,0,0,0,0,0
6156000,0.0,-0.0,1.5696212,0.0,0.70752215,0.0,0.0,0.7066912,0.0,0.0,-0.0,0,0,0,0,0
6208000,0.0,-0.0,1.5697151,0.0,0.70748895,0.0,0.0,0.7067244,0.0,0.0,-0.0,0,0,0,0,0
6252000,0.0,-0.0,1.569678,0.0,0.70750207,0.0,0.0,0.70671123,0.0,0.0,-0.0,0,0,0,0,0
6304000,0.0,-0.0,1.5697136,0.0,0.7074895,0.0,0.0,0.70672387,0.0,0.0,-0.0,0,0,0,0,0
6352000,0.0,-0.0,1.5695466,0.0,0.7075485,0.0,0.0,0.7066648,0.0,0.0,-0.0,0,0,0,0,0
6404000,0.0,-0.0,1.569525,0.0,0.7075561,0.0,0.0,0.7066572,0.0,0.0,-0.0,0,0,0,0,0
6452000,0.0,-0.0,1.5694311,0.0,0.7075893,0.0,0.0,0.7066239,0.0,0.0,-0.0,0,0,0,0,0
6508000,0.0,-0.0,1.5692203,0.0,0.7076638,0.0,0.0,0.70654935,0.0,0.0,-0.0,0,0,0,0,0
6552000,0.0,-0.0,1.5691745,0.0,0.7076799,0.0,0.0,0.70653313,0.0,0.0,-0.0,0,0,0,0,0
6604000,0.0,-0.0,1.5691962,0.0,0.7076723,0.0,0.0,0.7065408,0.0,0.0,-0.0,0,0,0,0,0
6652000,0.0,-0.0,1.5692103,0.0,0.7076673,0.0,0.0,0.7065458,0.0,0.0,-0.0,0,0,0,0,0
6708000,0.0,-0.0,1.5692462,0.0,0.70765465,0.0,0.0,0.7065585,0.0,0.0,-0.0,0,0,0,0,0
6756000,0.0,-0.0,1.5691944,0.0,0.7076729,0.0,0.0,0.7065402,0.0,0.0,-0.0,0,0,0,0,0
6800000,0.0,0.0,1.569235,0.0,0.7076586,0.0,0.0,0.7065546,0.0,0.0,-0.001,0,0,0,0,0
6852000,0.0,0.0,1.5692465,0.0,0.7076545,0.0,0.0,0.7065587,0.0,0.0,-0.001,0,0,0,0,0
6900000,0.0,0.0,1.5694414,0.0,0.70758563,0.0,0.0,0.7066276,0.0,0.0,-0.001,0,0,0,0,0
6952000,0.0,0.0,1.5693852,0.0,0.70760554,0.0,0.0,0.7066077,0.0,0.0,-0.001,0,0,0,0,0
7000000,0.0,0.0,1.5692819,0.0,0.707642,0.0,0.0,0.70657116,0.0,0.0,-0.001,0,0,0,0,0
7052000,0.0,0.0,1.5692323,0.0,0.70765954,0.0,0.0,0.7065537,0.0,0.0,-0.001,0,0,0,0,0
7100000,0.0,0.0,1.569203,0.0,0.7076699,0.0,0.0,0.7065432,0.0,0.0,-0.001,0,0,0,0,0
7152000,0.0,0.0,1.5691564,0.0,0.7076863,0.0,0.0,0.7065268,0.0,0.0,-0.001,0,0,0,0,0
7200000,0.0,0.0,1.5691558,0.0,0.70768654,0.0,0.0,0.7065266,0.0,0.0,-0.001,0,0,0,0,0
7252000,0.0,0.0,1.5691537,0.0,0.7076873,0.0,0.0,0.7065258,0.0,0.0,-0.001,0,0,0,0,0
7300000,0.0,0.0,1.5689883,0.0,0.7077457,0.0,0.0,0.70646733,0.0,0.0,-0.001,0,0,0,0,0
7352000,0.0,0.0,1.5689657,0.0,0.7077537,0.0,0.0,0.7064592,0.0,0.0,-0.001,0,0,0,0,0
7400000,0.0,0.0,1.5689247,0.0,0.7077682,0.0,0.0,0.7064448,0.0,0.0,-0.001,0,0,0,0,0
7452000,0.0,0.0,1.5691502,0.0,0.7076885,0.0,0.0,0.7065246,0.0,0.0,-0.001,0,0,0,0,0
7500000,0.0,0.0,1.5694788,0.0,0.70757246,0.0,0.0,0.7066409,0.0,0.0,-0.001,0,0,0,0,0
7552000,0.0,0.0,1.5695983,0.0,0.7075302,0.0,0.0,0.70668316,0.0,0.0,-0.001,0,0,0,0,0
7600000,0.0,0.0,1.5698276,0.0,0.7074492,0.0,0.0,0.70676416,0.0,0.0,-0.001,0,0,0,0,0
7652000,0.0,0.0,1.5699316,0.0,0.7074124,0.0,0.0,0.70680106,0.0,0.0,-0.001,0,0,0,0,0
7700000,0.0,0.0,1.5700388,0.0,0.7073745,0.0,0.0,0.7068389,0.0,0.0,-0.001,0,0,0,0,0
7752000,0.0,0.0,1.5701545,0.0,0.7073337,0.0,0.0,0.70687985,0.0,0.0,-0.001,0,0,0,0,0
7800000,0.0,0.0,1.570086,0.0,0.7073578,0.0,0.0,0.70685565,0.0,0.0,-0.001,0,0,0,0,0
7852000,0.0,0.0,1.5700963,0.0,0.70735425,0.0,0.0,0.70685923,0.0,0.0,-0.001,0,0,0,0,0
7900000,0.0,0.0,1.570051,0.0,0.7073702,0.0,0.0,0.7068433,0.0,0.0,-0.001,0,0,0,0,0
7952000,0.0,0.0,1.5701729,0.0,0.7073272,0.0,0.0,0.70688635,0.0,0.0,-0.001,0,0,0,0,0
8000000,0.0,0.0,1.5701754,0.0,0.70732623,0.0,0.0,0.7068873,0.0,0.0,-0.001,0,0,0,0,0
8052000,0.0,0.0,1.5702562,0.0,0.7072977,0.0,0.0,0.70691586,0.0,0.0,-0.001,0,0,0,0,0
8100000,0.0,0.0,1.5704882,0.0,0.70721567,0.0,0.0,0.7069979,0.0,0.0,-0.001,0,0,0,0,0
8152000,0.0,-0.0,1.5708234,0.0,0.70709723,0.0,0.0,0.7071163,0.0,0.0,-0.001,0,0,0,0,0
8200000,0.0,-0.0,1.570924,0.0,0.70706165,0.0,0.0,0.7071519,0.0,0.0,-0.001,0,0,0,0,0
8252000,0.0,-0.0,1.5709617,0.0,0.7070483,0.0,0.0,0.70716524,0.0,0.0,-0.001,0,0,0,0,0
8300000,0.0,-0.0,1.5710318,0.0,0.70702356,0.0,0.0,0.70719004,0.0,0.0,-0.001,0,0,0,0,0
8352000,0.0,-0.0,1.571297,0.0,0.70692974,0.0,0.0,0.7072838,0.0,0.0,-0.001,0,0,0,0,0
8400000,0.0,-0.0,1.571517,0.0,0.70685196,0.0,0.0,0.7073615,0.0,0.0,-0.001,0,0,0,0,0
8452000,0.0,-0.0,1.5716807,0.0,0.7067941,0.0,0.0,0.7074194,0.0,0.0,-0.001,0,0,0,0,0
8500000,0.0,-0.0,1.571826,0.0,0.70674264,0.0,0.0,0.7074708,0.0,0.0,-0.001,0,0,0,0,0
8552000,0.0,-0.0,1.5718931,0.0,0.7067189,0.0,0.0,0.70749444,0.0,0.0,-0.001,0,0,0,0,0
8600000,0.0,-0.0,1.5719482,0.0,0.70669943,0.0,0.0,0.70751387,0.0,0.0,-0.001,0,0,0,0,0
8652000,0.0,-0.0,1.5720823,0.0,0.706652,0.0,0.0,0.70756125,0.0,0.0,-0.001,0,0,0,0,0
8700000,0.0,-0.0,1.572272,0.0,0.7065849,0.0,0.0,0.7076283,0.0,0.0,-0.001,0,0,0,0,0
8752000,0.0,-0.0,1.5724353,0.0,0.7065271,0.0,0.0,0.707686,0.0,0.0,-0.001,0,0,0,0,0
8800000,0.0,-0.0,1.5725179,0.0,0.70649785,0.0,0.0,0.70771515,0.0,0.0,-0.001,0,0,0,0,0
8852000,0.0,-0.0,1.572611,0.0,0.70646495,0.0,0.0,0.7077481,0.0,0.0,-0.001,0,0,0,0,0
8900000,0.0,-0.0,1.5727717,0.0,0.7064081,0.0,0.0,0.70780486,0.0,0.0,-0.001,0,0,0,0,0
8952000,0.0,-0.0,1.5728594,0.0,0.706377,0.0,0.0,0.70783585,0.0,0.0,-0.001,0,0,0,0,0
9000000,0.0,-0.0,1.5729272,0.0,0.706353,0.0,0.0,0.70785975,0.0,0.0,-0.001,0,0,0,0,0
9052000,0.0,-0.0,1.5728998,0.0,0.7063627,0.0,0.0,0.7078501,0.0,0.0,-0.001,0,0,0,0,0
9100000,0.0,-0.0,1.573063,0.0,0.70630497,0.0,0.0,0.70790774,0.0,0.0,-0.001,0,0,0,0,0
9152000,0.0,-0.0,1.5732603,0.0,0.7062351,0.0,0.0,0.70797735,0.0,0.0,-0.001,0,0,0,0,0
9200000,0.0,-0.0,1.5733484,0.0,0.70620394,0.0,0.0,0.7080085,0.0,0.0,-0.001,0,0,0,0,0
9252000,0.0,-0.0,1.5733918,0.0,0.70618856,0.0,0.0,0.70802385,0.0,0.0,-0.001,0,0,0,0,0
9300000,0.0,-0.0,1.57349,0.0,0.7061538,0.0,0.0,0.7080585,0.0,0.0,-0.001,0,0,0,0,0
9352000,0.0,-0.0,1.5737308,0.0,0.7060685,0.0,0.0,0.70814353,0.0,0.0,-0.001,0,0,0,0,0
9400000,0.0,-0.0,1.5739573,0.0,0.70598835,0.0,0.0,0.70822346,0.0,0.0,-0.001,0,0,0,0,0
9452000,0.0,-0.0,1.5741081,0.0,0.70593494,0.0,0.0,0.7082767,0.0,0.0,-0.001,0,0,0,0,0
9500000,0.0,-0.0,1.5741264,0.0,0.70592844,0.0,0.0,0.7082831,0.0,0.0,-0.001,0,0,0,0,0
9552000,0.0,-0.0,1.5742168,0.0,0.70589644,0.0,0.0,0.7083151,0.0,0.0,-0.001,0,0,0,0,0
9600000,0.0,-0.0,1.5741701,0.0,0.70591295,0.0,0.0,0.7082986,0.0,0.0,-0.001,0,0,0,0,0
9652000,0.0,-0.0,1.5742625,0.0,0.7058803,0.0,0.0,0.7083311,0.0,0.0,-0.001,0,0,0,0,0
9700000,0.0,-0.0,1.5744427,0.0,0.7058164,0.0,0.0,0.7083949,0.0,0.0,-0.001,0,0,0,0,0
9752000,0.0,-0.0,1.5745021,0.0,0.7057954,0.0,0.0,0.70841575,0.0,0.0,-0.001,0,0,0,0,0
9800000,0.0,-0.0,1.5745466,0.0,0.7057796,0.0,0.0,0.7084314,0.0,0.0,-0.001,0,0,0,0,0
9852000,0.0,-0.0,1.5746421,0.0,0.7057458,0.0,0.0,0.7084651,0.0,0.0,-0.001,0,0,0,0,0
9900000,0.0,-0.0,1.5748265,0.0,0.7056805,0.0,0.0,0.70853025,0.0,0.0,-0.001,0,0,0,0,0
9952000,0.0,-0.0,1.5749656,0.0,0.7056312,0.0,0.0,0.7085793,0.0,0.0,-0.001,0,0,0,0,0
10000000,0.0,-0.0,1.5751011,0.0,0.70558316,0.0,0.0,0.70862716,0.0,0.0,-0.001,0,0,0,0,0
10052000,0.0,-0.0,1.5752726,0.0,0.7055224,0.0,0.0,0.7086876,0.0,0.0,-0.001,0,0,0,0,0
10100000,0.0,-0.0,1.575424,0.0,0.7054688,0.0,0.0,0.70874107,0.0,0.0,-0.001,0,0,0,0,0
10152000,0.0,-0.0,1.575466,0.0,0.7054539,0.0,0.0,0.7087558,0.0,0.0,-0.001,0,0,0,0,0
10200000,0.0,-0.0,1.5755228,0.0,0.7054338,0.0,0.0,0.7087758,0.0,0.0,-0.001,0,0,0,0,0
10252000,0.0,-0.0,1.5755849,0.0,0.70541173,0.0,0.0,0.7087978,0.0,0.0,-0.001,0,0,0,0,0
10300000,0.0,-0.0,1.5756441,0.0,0.70539075,0.0,0.0,0.7088186,0.0,0.0,-0.001,0,0,0,0,0
10352000,0.0,-0.0,1.5756704,0.0,0.70538145,0.0,0.0,0.7088279,0.0,0.0,-0.001,0,0,0,0,0
10400000,0.0,-0.0,1.575686,0.0,0.7053759,0.0,0.0,0.7088335,0.0,0.0,-0.001,0,0,0,0,0
10452000,0.0,-0.0,1.5758218,0.0,0.7053278,0.0,0.0,0.7088813,0.0,0.0,-0.001,0,0,0,0,0
10500000,0.0,-0.0,1.5758932,0.0,0.7053025,0.0,0.0,0.7089065,0.0,0.0,-0.001,0,0,0,0,0
10552000,0.0,-0.0,1.5760527,0.0,0.705246,0.0,0.0,0.70896274,0.0,0.0,-0.001,0,0,0,0,0
10600000,0.0,-0.0,1.5762231,0.0,0.70518553,0.0,0.0,0.7090228,0.0,0.0,-0.001,0,0,0,0,0
10652000,0.0,-0.0,1.5763499,0.0,0.7051406,0.0,0.0,0.7090676,0.0,0.0,-0.001,0,0,0,0,0
10700000,0.0,-0.0,1.5764201,0.0,0.7051157,0.0,0.0,0.7090923,0.0,0.0,-0.001,0,0,0,0,0
10752000,0.0,-0.0,1.5765464,0.0,0.7050709,0.0,0.0,0.70913684,0.0,0.0,-0.001,0,0,0,0,0
10800000,0.0,-0.0,1.5769119,0.0,0.7049413,0.0,0.0,0.70926577,0.0,0.0,-0.001,0,0,0,0,0
10852000,0.0,-0.0,1.5769547,0.0,0.70492613,0.0,0.0,0.7092807,0.0,0.0,-0.001,0,0,0,0,0
10900000,0.0,-0.0,1.5771565,0.0,0.70485455,0.0,0.0,0.7093519,0.0,0.0,-0.001,0,0,0,0,0
10952000,0.0,-0.0,1.5772308,0.0,0.7048282,0.0,0.0,0.70937806,0.0,0.0,-0.001,0,0,0,0,0
11000000,0.0,-0.0,1.5772574,0.0,0.7048188,0.0,0.0,0.7093874,0.0,0.0,-0.001,0,0,0,0,0
11052000,0.0,-0.0,1.5772246,0.0,0.7048304,0.0,0.0,0.7093759,0.0,0.0,-0.001,0,0,0,0,0
11100000,0.0,-0.0,1.5772798,0.0,0.7048108,0.0,0.0,0.7093954,0.0,0.0,-0.001,0,0,0,0,0
11152000,0.0,-0.0,1.5774665,0.0,0.7047446,0.0,0.0,0.7094611,0.0,0.0,-0.001,0,0,0,0,0
11200000,0.0,-0.0,1.5776669,0.0,0.7046735,0.0,0.0,0.70953166,0.0,0.0,-0.001,0,0,0,0,0
11252000,0.0,-0.0,1.5778005,0.0,0.7046261,0.0,0.0,0.7095789,0.0,0.0,-0.001,0,0,0,0,0
11300000,0.0,-0.0,1.5777816,0.0,0.7046328,0.0,0.0,0.70957214,0.0,0.0,-0.001,0,0,0,0,0
11352000,0.0,-0.0,1.5778657,0.0,0.70460296,0.0,0.0,0.7096018,0.0,0.0,-0.001,0,0,0,0,0
11400000,0.0,-0.0,1.5778189,0.0,0.7046196,0.0,0.0,0.70958537,0.0,0.0,-0.001,0,0,0,0,0
11452000,0.0,-0.0,1.5778321,0.0,0.7046149,0.0,0.0,0.70958996,0.0,0.0,-0.001,0,0,0,0,0
11500000,0.0,-0.0,1.5778521,0.0,0.7046078,0.0,0.0,0.70959705,0.0,0.0,-0.001,0,0,0,0,0
11552000,0.0,-0.0,1.5778875,0.0,0.7045952,0.0,0.0,0.7096095,0.0,0.0,-0.001,0,0,0,0,0
11600000,0.0,-0.0,1.5779482,0.0,0.7045737,0.0,0.0,0.70963085,0.0,0.0,-0.001,0,0,0,0,0
11652000,0.0,-0.0,1.578083,0.0,0.7045258,0.0,0.0,0.70967835,0.0,0.0,-0.001,0,0,0,0,0
11700000,0.0,-0.0,1.5781429,0.0,0.7045046,0.0,0.0,0.7096995,0.0,0.0,-0.001,0,0,0,0,0
11752000,0.0,-0.0,1.5782423,0.0,0.7044693,0.0,0.0,0.70973444,0.0,0.0,-0.001,0,0,0,0,0
11800000,0.0,-0.0,1.5783424,0.0,0.7044338,0.0,0.0,0.7097698,0.0,0.0,-0.001,0,0,0,0,0
11852000,0.0,-0.0,1.5785794,0.0,0.7043497,0.0,0.0,0.7098531,0.0,0.0,-0.001,0,0,0,0,0
11900000,0.0,-0.0,1.5787079,0.0,0.70430404,0.0,0.0,0.7098985,0.0,0.0,-0.001,0,0,0,0,0
11952000,0.0,-0.0,1.5787746,0.0,0.70428044,0.0,0.0,0.7099219,0.0,0.0,-0.001,0,0,0,0,0
