timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
196000,196000,-0.002268017,0.0001587161,-0.0017739324,0.0,0.0,0.0,0.0,-1.0
200000,200000,-0.001954059,2.1216672e-05,-0.0019951263,0.0,0.0,0.0,0.0,-1.0
248000,248000,0.0009827598,-0.00060878764,0.00024626832,0.0,0.0,0.0,0.0,-1.0
292000,292000,0.0024172883,-5.5384622e-05,-0.00012759873,0.0,0.0,0.0,0.0,-1.0
348000,348000,0.0022393477,0.00010445646,0.00021969178,0.0,0.0,0.0,0.0,-1.0
392000,392000,0.00092301256,-0.0002238111,0.00018428071,0.0,0.0,0.0,0.0,-1.0
448000,448000,0.0011275457,-0.00043155812,-0.0012141344,0.0,0.0,0.0,0.0,-1.0
496000,496000,-0.00017268943,0.001016039,0.0004422437,0.0,0.0,0.0,0.0,-1.0
544000,544000,-0.0004468827,0.0003786241,0.0014155997,0.0,0.0,0.0,0.0,-1.0
596000,596000,0.0004949511,-0.0016438385,0.00032181115,0.0,0.0,0.0,0.0,-1.0
648000,648000,0.00013813913,1.2680732e-05,0.00048651724,0.0,0.0,0.0,0.0,-1.0
696000,696000,7.715941e-05,0.0013108872,0.0007083264,0.0,0.0,0.0,0.0,-1.0
748000,748000,0.0011674667,-0.0007522573,0.0007825886,0.0,0.0,0.0,0.0,-1.0
796000,796000,-0.00013488517,-2.3153996e-05,0.00040379525,0.0,0.0,0.0,0.0,-1.0
844000,844000,-8.582074e-05,-0.0006583478,6.741233e-05,0.0,0.0,0.0,0.0,-1.0
896000,896000,0.0026470344,-0.0010471607,0.00025018546,0.0,0.0,0.0,0.0,-1.0
948000,948000,-0.00028134763,-0.00025095188,-4.1575673e-05,0.0,0.0,0.0,0.0,-1.0
996000,996000,-0.001709665,-0.0010120721,0.00013043791,0.0,0.0,0.0,0.0,-1.0
1044000,1044000,0.0018054347,0.0007907089,0.00080119533,0.0,0.0,0.0,0.0,-1.0
1092000,1092000,0.0005247325,0.00077601854,-0.0019671759,0.0,0.0,0.0,0.0,-1.0
1148000,1148000,0.00093340134,-0.0021678568,7.281967e-05,0.0,0.0,0.0,0.0,-1.0
1196000,1196000,0.0017835897,-0.0023572238,-0.0014922376,0.0,0.0,0.0,0.0,-1.0
1248000,1248000,0.0015372226,0.00033933896,-0.000240913,0.0,0.0,0.0,0.0,-1.0
1296000,1296000,0.000112891095,-0.0018898821,-0.0007449298,0.0,0.0,0.0,0.0,-1.0
1348000,1348000,-0.00043142776,0.00035741727,-0.00018029659,0.0,0.0,0.0,0.0,-1.0
1392000,1392000,-0.0013787337,0.0011525587,-1.9483961e-05,0.0,0.0,0.0,0.0,-1.0
1448000,1448000,0.0019446627,0.00011211564,-0.00031015117,0.0,0.0,0.0,0.0,-1.0
1496000,1496000,0.0020766575,-0.00092332327,-0.00020460963,0.0,0.0,0.0,0.0,-1.0
1548000,1548000,-0.0010343745,-0.0005354244,-0.00015080576,0.0,0.0,0.0,0.0,-1.0
1596000,1596000,-0.0010379315,-0.0022425966,-0.001641664,0.0,0.0,0.0,0.0,-1.0
1648000,1648000,-0.00092056673,0.0003159471,-0.0003287091,0.0,0.0,0.0,0.0,-1.0
1696000,1696000,-0.0002946599,-4.0787938e-05,0.00037137844,0.0,0.0,0.0,0.0,-1.0
1748000,1748000,0.0005771829,-0.0005299131,5.859332e-07,0.0,0.0,0.0,0.0,-1.0
1796000,1796000,0.0029970896,0.0012724326,2.4078885e-05,0.0,0.0,0.0,0.0,-1.0
1848000,1848000,0.00024744964,0.002457035,5.7811016e-05,0.0,0.0,0.0,0.0,-1.0
1896000,1896000,-0.0020490636,6.758735e-05,-4.508886e-05,0.0,0.0,0.0,0.0,-1.0
1948000,1948000,-0.0016809851,0.0010257198,-0.00012256064,0.0,0.0,0.0,0.0,-1.0
1996000,1996000,-0.00038490313,-0.0005067356,0.00063251075,0.0,0.0,0.0,0.0,-1.0
2048000,2048000,-0.0011630686,-0.001099799,0.0009575728,0.0,0.0,0.0,0.0,-1.0
2096000,2096000,-0.0021353625,0.0023811983,-0.00025004402,0.0,0.0,0.0,0.0,-1.0
2148000,2148000,0.0005136222,-0.00082422624,-0.0006010513,0.0,0.0,0.0,0.0,-1.0
2192000,2192000,0.0012483372,-0.00012298982,-0.00026311784,0.0,0.0,0.0,0.0,-1.0
2248000,2248000,-0.0013871521,0.003277266,0.0007115562,0.0,0.0,0.0,0.0,-1.0
2296000,2296000,0.0021156364,0.0024476908,0.0007894914,0.0,0.0,0.0,0.0,-1.0
2344000,2344000,0.0011854614,-0.0004956642,0.00068917364,0.0,0.0,0.0,0.0,-1.0
2392000,2392000,-0.0009020426,0.001969694,0.00012638546,0.0,0.0,0.0,0.0,-1.0
2448000,2448000,-0.0009300747,0.002194278,-0.0008117174,0.0,0.0,0.0,0.0,-1.0
2496000,2496000,-0.0002532738,0.0012437489,-0.00014689479,0.0,0.0,0.0,0.0,-1.0
2548000,2548000,0.0013162036,-0.0006166,-0.00016109005,0.0,0.0,0.0,0.0,-1.0
2596000,2596000,-0.0008953336,-6.770179e-05,0.00019809148,0.0,0.0,0.0,0.0,-1.0
2648000,2648000,0.00071817724,0.0017972421,-0.0006768427,0.0,0.0,0.0,0.0,-1.0
2696000,2696000,-0.00083358417,0.00077126594,0.0012313792,0.0,0.0,0.0,0.0,-1.0
2744000,2744000,-0.0019861767,-0.0010330374,-0.0009866906,0.0,0.0,0.0,0.0,-1.0
2796000,2796000,-0.0020305829,-0.0010134294,0.00032773594,0.0,0.0,0.0,0.0,-1.0
2848000,2848000,1.4633443e-05,-0.0010326342,-0.00033139423,0.0,0.0,0.0,0.0,-1.0
2896000,2896000,-0.0015415219,-0.0004121756,1.528182e-05,0.0,0.0,0.0,0.0,-1.0
2948000,2948000,0.001796955,0.00040875663,-8.690709e-05,0.0,0.0,0.0,0.0,-1.0
2996000,2996000,-0.00017824494,0.0008974161,0.00086148706,0.0,0.0,0.0,0.0,-1.0
3048000,3048000,-0.0007437701,0.0013366799,6.0696515e-05,0.0,0.0,0.0,0.0,-1.0
3092000,3092000,-0.0006339686,5.4463367e-06,0.00015582757,0.0,0.0,0.0,0.0,-1.0
3148000,3148000,5.0030827e-05,-0.00057361624,-0.0006495942,0.0,0.0,0.0,0.0,-1.0
3192000,3192000,-0.00059696095,-0.0009929041,0.0007097194,0.0,0.0,0.0,0.0,-1.0
3248000,3248000,-0.00074210024,-0.0006484861,-0.00011320836,0.0,0.0,0.0,0.0,-1.0
3296000,3296000,0.000757625,-0.0017405244,7.61967e-05,0.0,0.0,0.0,0.0,-1.0
3348000,3348000,-0.00038923096,-0.00090918166,-0.00049780693,0.0,0.0,0.0,0.0,-1.0
3396000,3396000,0.00048367234,-0.0011926923,-0.000614981,0.0,0.0,0.0,0.0,-1.0
3448000,3448000,0.00011933545,-0.0018653315,-0.0010126124,0.0,0.0,0.0,0.0,-1.0
3496000,3496000,6.4393316e-05,-0.0024299803,0.00030173743,0.0,0.0,0.0,0.0,-1.0
3548000,3548000,-0.0012212754,0.00023235842,0.00028029885,0.0,0.0,0.0,0.0,-1.0
3596000,3596000,0.0028914926,-0.0008224681,-0.00014869565,0.0,0.0,0.0,0.0,-1.0
3648000,3648000,0.0010446876,-0.00053832255,0.0010549511,0.0,0.0,0.0,0.0,-1.0
