timestamp,timestamp_sample,device_id,error_count,pressure,temperature
988000,988000,6620172,0,955.961,11.827728
1996000,1996000,6620172,0,955.9513,11.827728
2984000,2984000,6620172,0,955.95123,11.827728
3992000,3992000,6620172,0,955.96436,11.827728
5000000,5000000,6620172,0,955.9404,11.827728
5984000,5984000,6620172,0,955.94464,11.827728
6992000,6992000,6620172,0,955.94226,11.827728
8000000,8000000,6620172,0,955.94794,11.827728
8988000,8988000,6620172,0,955.9406,11.827728
9996000,9996000,6620172,0,955.94116,11.827728
10984000,10984000,6620172,0,955.9384,11.827728
11992000,11992000,6620172,0,955.9427,11.827728
13000000,13000000,6620172,0,955.9594,11.827728
13988000,13988000,6620172,0,955.9594,11.827728
14996000,14996000,6620172,0,955.92114,11.827728
15980000,15980000,6620172,0,955.9567,11.827728
16988000,16988000,6620172,0,955.9389,11.827728
17996000,17996000,6620172,0,955.9412,11.827728
18984000,18984000,6620172,0,955.94934,11.827698
19992000,19992000,6620172,0,955.9185,11.8263855
21000000,21000000,6620172,0,955.851,11.822418
21988000,21988000,6620172,0,955.80615,11.819
22996000,22996000,6620172,0,955.7481,11.81662
23984000,23984000,6620172,0,955.7213,11.814819
24992000,24992000,6620172,0,955.66187,11.811707
26000000,26000000,6620172,0,955.6564,11.811218
26984000,26984000,6620172,0,955.69794,11.812775
27992000,27992000,6620172,0,955.71014,11.813934
29000000,29000000,6620172,0,955.6998,11.813477
29988000,29988000,6620172,0,955.77844,11.817963
30996000,30996000,6620172,0,955.9414,11.82724
31984000,31984000,6620172,0,955.8838,11.823944
32992000,32992000,6620172,0,955.9022,11.824402
33980000,33980000,6620172,0,955.94446,11.827667
34988000,34988000,6620172,0,955.9145,11.824554
35996000,35996000,6620172,0,955.8585,11.822418
36980000,36980000,6620172,0,955.82587,11.821472
37988000,37988000,6620172,0,955.8608,11.8220215
38996000,38996000,6620172,0,955.8509,11.821503
39984000,39984000,6620172,0,955.7939,11.819336
40992000,40992000,6620172,0,955.796,11.819183
41980000,41980000,6620172,0,955.7794,11.81842
42988000,42988000,6620172,0,955.738,11.816437
43996000,43996000,6620172,0,955.7663,11.817657
44984000,44984000,6620172,0,955.94305,11.827637
45992000,45992000,6620172,0,955.8787,11.823547
47000000,47000000,6620172,0,955.7213,11.815369
47984000,47984000,6620172,0,955.6507,11.811005
48992000,48992000,6620172,0,955.6547,11.809998
49980000,49980000,6620172,0,955.638,11.810791
50988000,50988000,6620172,0,955.7087,11.813721
51996000,51996000,6620172,0,955.766,11.816895
52984000,52984000,6620172,0,955.7564,11.817047
53992000,53992000,6620172,0,955.7126,11.813873
55000000,55000000,6620172,0,955.6749,11.812592
55988000,55988000,6620172,0,955.691,11.812958
56996000,56996000,6620172,0,955.7076,11.814545
57980000,57980000,6620172,0,955.7511,11.816528
58988000,58988000,6620172,0,955.73883,11.816406
59996000,59996000,6620172,0,955.7486,11.816589
60984000,60984000,6620172,0,955.88477,11.824097
61992000,61992000,6620172,0,955.9338,11.826233
63000000,63000000,6620172,0,955.85223,11.823181
63988000,63988000,6620172,0,955.7666,11.816986
64996000,64996000,6620172,0,955.65375,11.810547
65984000,65984000,6620172,0,955.611,11.8090515
66992000,66992000,6620172,0,955.61707,11.809937
68000000,68000000,6620172,0,955.66907,11.812164
68984000,68984000,6620172,0,955.67285,11.812744
69992000,69992000,6620172,0,955.7806,11.817322
71000000,71000000,6620172,0,955.9445,11.827148
71988000,71988000,6620172,0,955.8859,11.824249
72996000,72996000,6620172,0,955.7449,11.817261
73984000,73984000,6620172,0,955.7303,11.815094
74992000,74992000,6620172,0,955.7256,11.815033
76000000,76000000,6620172,0,955.73926,11.816193
76988000,76988000,6620172,0,955.87115,11.8229065
77996000,77996000,6620172,0,955.94476,11.827423
78980000,78980000,6620172,0,955.9256,11.826508
79988000,79988000,6620172,0,955.9169,11.82663
80996000,80996000,6620172,0,955.9523,11.827698
81984000,81984000,6620172,0,955.9464,11.827728
82992000,82992000,6620172,0,955.93976,11.827728
84000000,84000000,6620172,0,955.93195,11.827728
84988000,84988000,6620172,0,955.94543,11.827728
