timestamp,mag_inconsistency_angle
496000,0.00028970587
992000,2.881566e-05
1496000,2.7293909e-06
1992000,0.00040053218
2496000,3.7846257e-05
2992000,0.0007351479
3488000,7.311045e-05
3992000,6.914671e-06
4500000,6.61704e-07
4996000,7.379784e-08
5500000,1.6121612e-08
5996000,9.393354e-09
6500000,8.027877e-09
6996000,8.232803e-09
7492000,7.700556e-09
7996000,8.232955e-09
8492000,7.4211832e-09
8988000,0.00026357995
9492000,2.4907456e-05
9988000,2.484774e-06
10496000,2.4265933e-07
10988000,8.92067e-05
11496000,8.434266e-06
12000000,8.048432e-07
12496000,8.67166e-08
12992000,1.6593603e-08
13496000,9.234323e-09
13992000,0.00026283602
14488000,2.614315e-05
14632000,1.3423601e-05
