timestamp,rtl_time_s,rtl_limit_fraction
6616000,0.00022571612,2.5079572e-07
7656000,0.008884804,9.872006e-06
8668000,0.005632963,6.2588483e-06
9676000,0.004001078,4.4456424e-06
10688000,0.010653153,1.1836837e-05
11716000,0.009138931,1.0154368e-05
12728000,0.016589422,1.8432691e-05
13728000,0.015949538,1.772171e-05
14736000,0.023371449,2.5968277e-05
15748000,0.050737508,5.637501e-05
16756000,0.008543279,9.492533e-06
17768000,0.01999415,2.2215723e-05
18768000,0.017753886,1.9726542e-05
19776000,0.010500189,1.1666877e-05
20788000,0.08105226,9.005807e-05
21796000,0.42320755,0.00047023065
22808000,0.9112687,0.0010125209
23808000,1.3440278,0.0014933642
24816000,1.6578205,0.0018420228
25828000,1.9804921,0.002200547
26836000,2.4806228,0.0027562478
27848000,2.5627189,0.0028474657
28848000,2.4513438,0.0027237155
29856000,2.3527145,0.0026141272
30868000,2.2821584,0.0025357315
31876000,2.2368088,0.0024853433
32888000,2.1994493,0.0024438326
33888000,2.1825552,0.0024250613
34896000,2.1691453,0.0024101618
35908000,2.153399,0.0023926657
36916000,2.1472328,0.0023858142
37928000,2.141792,0.002379769
38936000,2.1370585,0.0023745096
39948000,2.133642,0.0023707135
40948000,2.1346297,0.0023718108
41956000,2.121078,0.0023567535
42968000,2.1129498,0.0023477222
43976000,2.1053793,0.0023393105
44988000,2.0954916,0.0023283241
45988000,2.1013563,0.0023348404
46996000,2.1072617,0.002341402
48008000,2.111036,0.0023455957
49016000,2.1128874,0.0023476528
50028000,2.1177936,0.002353104
51028000,2.130811,0.0023675677
52036000,2.1308513,0.0023676127
53048000,2.1239083,0.002359898
54056000,2.1261172,0.0023623526
55068000,2.1332448,0.002370272
56068000,2.1491165,0.0023879074
57076000,2.1591146,0.0023990164
58088000,2.1623952,0.0024026616
59096000,2.1734762,0.002414974
60108000,2.1780589,0.0024200655
61108000,2.1708744,0.0024120829
62116000,2.1573942,0.0023971049
