timestamp,load,ram_usage
1004000,0.12,0.42191595
1504000,0.08,0.42168146
2004000,0.08,0.42187655
2504000,0.09615385,0.42210314
3004000,0.06,0.42115238
3504000,0.078431375,0.42191446
4004000,0.1,0.42196274
4504000,0.08,0.42238346
5004000,0.1,0.42224354
5504000,0.078431375,0.42228788
6004000,0.1,0.42259085
6504000,0.08,0.4224002
7004000,0.078431375,0.4224125
7504000,0.1,0.4223662
8004000,0.078431375,0.42234996
8504000,0.1,0.4223406
9004000,0.08,0.42240563
9504000,0.1,0.42228
10004000,0.08196721,0.4223475
10504000,0.078431375,0.42230514
11004000,0.08,0.42223567
11504000,0.1,0.42224994
12004000,0.08,0.4222322
12504000,0.1,0.4222475
13004000,0.083333336,0.4223066
13504000,0.078431375,0.42231992
14004000,0.1,0.42217705
14504000,0.08,0.4221736
15004000,0.09803922,0.42200217
15504000,0.08,0.42199722
16004000,0.1,0.4219933
16504000,0.078431375,0.4220534
17004000,0.1,0.4221253
17504000,0.1,0.4221194
18004000,0.078431375,0.42201003
18504000,0.1,0.42208493
19004000,0.078431375,0.42207703
19504000,0.06557377,0.4221263
20004000,0.1,0.42218935
20504000,0.078431375,0.4222199
21004000,0.1,0.4221662
21504000,0.08,0.42215338
22004000,0.1,0.42229578
22504000,0.09803922,0.42230856
23004000,0.1,0.42232138
23504000,0.08,0.42225635
24004000,0.08,0.42233074
24504000,0.09803922,0.42233026
25004000,0.08,0.42224947
25504000,0.08,0.42227408
26004000,0.09803922,0.42235783
26504000,0.08,0.42232385
27004000,0.1,0.42222926
27504000,0.08,0.42221794
28004000,0.08196721,0.4222608
28504000,0.08,0.42223665
29004000,0.1,0.42228788
29504000,0.08,0.42226964
30004000,0.09803922,0.42227754
30504000,0.08,0.42227015
31004000,0.1,0.42230117
31504000,0.08,0.42223024
32004000,0.09803922,0.42228
32504000,0.078431375,0.4222933
33004000,0.08,0.42221546
33504000,0.1,0.42235833
34004000,0.078431375,0.4223342
34504000,0.09803922,0.4240978
35004000,0.08,0.42149377
35504000,0.09803922,0.4217529
36004000,0.083333336,0.42192483
36504000,0.06,0.4222125
37004000,0.09803922,0.42208788
37504000,0.10204082,0.42211202
38004000,0.078431375,0.4214918
38504000,0.08,0.42159033
39004000,0.1,0.42180708
39504000,0.08,0.4218987
40004000,0.09803922,0.42191988
40504000,0.06666667,0.42201546
41004000,0.1,0.4220194
41504000,0.08,0.42222336
42004000,0.1,0.42221695
42504000,0.09803922,0.42215782
43004000,0.1,0.42218196
43504000,0.06,0.42223173
44004000,0.1,0.42225784
44504000,0.09803922,0.42215437
45004000,0.08,0.42215636
45504000,0.05882353,0.4221524
46004000,0.12,0.4222184
46504000,0.08,0.42224848
47004000,0.078431375,0.42233026
47504000,0.1,0.42231745
48004000,0.09836066,0.42235094
48504000,0.08,0.42237607
49004000,0.12,0.42233667
49504000,0.06666667,0.42237556
50004000,0.083333336,0.42241547
50504000,0.078431375,0.4223997
51004000,0.1,0.42237902
51504000,0.09803922,0.42231792
52004000,0.06666667,0.42229378
52504000,0.1,0.4222854
53004000,0.08,0.42233124
53504000,0.08,0.42216718
54004000,0.08,0.4221785
54504000,0.08,0.42224947
55004000,0.09803922,0.4222534
55504000,0.08,0.42227212
56004000,0.1,0.42235094
56504000,0.078431375,0.42234403
57004000,0.08,0.42230463
57504000,0.08,0.4223071
58004000,0.1,0.42239183
58504000,0.078431375,0.42237115
59004000,0.08,0.42250463
59504000,0.08,0.42245093
60004000,0.09803922,0.42247015
60504000,0.08,0.4219593
61004000,0.083333336,0.42207703
61504000,0.08,0.4221125
62004000,0.1,0.4222948
62504000,0.078431375,0.4221677
