timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
808000,0.0,0.0,0.0,1
1608000,0.0011123569,2.251439e-06,0.0,0
2808000,0.0012416318,0.00010689202,0.0,0
3608000,0.0009541584,9.5916585e-05,0.00040000002,0
4808000,0.0002107767,8.9894536e-05,0.0005222042,0
5808000,0.0011536923,8.595977e-05,0.00047163814,0
6608000,0.00026645543,1.6780921e-05,0.0004346617,0
7808000,0.0006760044,8.47067e-05,0.00028576088,0
8608000,0.0010265969,8.206426e-05,0.0002633572,0
9808000,0.000996105,0.00017929515,0.0001830705,0
10608000,0.00079107657,7.255728e-05,0.00016871776,0
11808000,0.0006591692,2.9116041e-05,0.00014927067,0
12608000,0.0007254895,7.562325e-05,0.00013756785,0
13608000,0.0005987763,6.4469175e-05,0.00012424687,0
14808000,0.00056857005,6.213814e-05,0.00048119083,0
15608000,0.0006850298,0.0001403912,0.00044346545,0
16808000,0.0007550281,4.081639e-05,0.00039234982,0
17608000,0.0008535561,6.013219e-05,0.0003615896,0
18008000,0.0007188439,5.8921964e-05,6.912075e-05,0
